Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Population, total [SP.POP.TOTL]"
2003,YR2003,Bulgaria,BGR,21144957990.4681,2719.49436859287,79.0138853713575,7775327
2003,YR2003,Burkina Faso,BFA,4740768142.67494,362.373899996953,30.3682364077323,13082532
2003,YR2003,Burundi,BDI,784654423.620476,111.406682804391,27.3763120796107,7043154
2003,YR2003,Cabo Verde,CPV,813260468.873834,1717.97565369655,98.7683808076547,473383
2003,YR2003,Cambodia,KHM,5046693484.31767,386.691123931778,120.074969093599,13050968
2003,YR2003,Cameroon,CMR,15970315034.9903,988.241276791846,40.2431925894529,16160340
2003,YR2003,Canada,CAN,895540646634.787,28301.8645937428,69.8400946170607,31642461
2003,YR2003,Cayman Islands,CYM,..,..,..,43934
2003,YR2003,Central African Republic,CAF,1142315522.53864,278.403992150941,36.2312260023474,4103086
2003,YR2003,Chad,TCD,2742815071.5744,289.087621122168,83.3789149599315,9487833
2003,YR2003,Channel Islands,CHI,7332244897.95918,48570.7796632166,..,150960
2003,YR2003,Chile,CHL,76492579644.0605,4773.40177520754,65.693419590905,16024752
2003,YR2003,China,CHN,1683903309843.85,1306.97245408557,51.0774801301803,1288400000
2003,YR2003,Colombia,COL,94644969157.0987,2311.94218760291,36.51618351723,40937429
2003,YR2003,Comoros,COM,546885222.713065,959.787894504834,35.7569591302191,569798
2003,YR2003,"Congo, Dem. Rep.",COD,8937567059.87754,161.491553524396,54.0313561776419,55343867
2003,YR2003,"Congo, Rep.",COG,3503723087.74483,1016.82363412143,156.861777335368,3445753
2003,YR2003,Costa Rica,CRI,17271760506.9483,4173.14856415514,83.3277075355642,4138784
2003,YR2003,Cote d'Ivoire,CIV,21251754340.4305,1111.17135087887,53.260060681877,19125542
2003,YR2003,Croatia,HRV,35245317001.8224,8190.11135193887,81.4432514353208,4303399
2003,YR2003,Cuba,CUB,35901200000,3202.78109865637,26.5871335777077,11209383
2003,YR2003,Curacao,CUW,2202117374.30168,16695.7351137757,..,131897
2003,YR2003,Cyprus,CYP,14547329558.3239,20252.24609375,114.004632981485,999590
2003,YR2003,Czechia,CZE,100435924704.881,9852.45677945801,94.6468600665608,10193998
2003,YR2003,Denmark,DNK,218421193436.252,40519.0974905924,80.7613001763544,5390574
2003,YR2003,Djibouti,DJI,622044665.515049,764.634465224597,..,813519
2003,YR2003,Dominica,DMA,373318518.518519,5447.44011496284,..,68531
2003,YR2003,Dominican Republic,DOM,21403167848.1444,2383.26171780393,84.4495031861592,8980620
2003,YR2003,Ecuador,ECU,30965208000,2315.62215223014,52.3575426975979,13372306
2003,YR2003,"Egypt, Arab Rep.",EGY,80288461538.4615,1031.27556291284,46.1796407185629,77853548
2003,YR2003,El Salvador,SLV,13243892200,2207.83089518069,68.23698247861,5998599
2003,YR2003,Equatorial Guinea,GNQ,2484745935.09329,2930.60183743733,..,847862
2003,YR2003,Eritrea,ERI,870248267.550163,348.950327077742,74.0078242901552,2493903
2003,YR2003,Estonia,EST,9876595528.45528,7205.40703313243,122.744772807796,1370720
2003,YR2003,Eswatini,SWZ,2197598466.25447,2060.18418135789,..,1066700
2003,YR2003,Ethiopia,ETH,8623691300.04079,116.800491132777,..,73832663
2003,YR2003,Faroe Islands,FRO,1501941580.88903,31269.6031997217,108.259300809557,48032
2003,YR2003,Fiji,FJI,2300492465.32276,2655.58079586044,128.975969916537,866286
2003,YR2003,Finland,FIN,171612867735.686,32920.0857192568,68.0715029595159,5213014
2003,YR2003,France,FRA,1835095983049.09,29479.5222101175,52.5988822870657,62249855
2003,YR2003,French Polynesia,PYF,4927780606.7707,19582.8936395312,..,251637
2003,YR2003,Gabon,GAB,6511903365.47554,4710.74862768151,80.3026082056312,1382350
2003,YR2003,"Gambia, The",GMB,487038685.045496,308.719123437587,68.8587930342232,1577611
2003,YR2003,Georgia,GEO,3991377904.13162,1010.03151630868,77.6333765369391,3951736
2003,YR2003,Germany,DEU,2534715518349.01,30711.1022511331,58.9145442942507,82534176
2003,YR2003,Ghana,GHA,7632723555.66221,358.39927142073,97.2871457139532,21296705
2003,YR2003,Gibraltar,GIB,..,..,..,28274
2003,YR2003,Greece,GRC,196930509813.384,18020.612039764,47.8943121550822,10928070
2003,YR2003,Greenland,GRL,1558759823.08169,27466.6494525504,87.2971972810315,56751
2003,YR2003,Grenada,GRD,591018407.407407,5427.96377252312,..,108884
2003,YR2003,Guam,GUM,3569000000,21877.3178371553,64.023536004483,163137
2003,YR2003,Guatemala,GTM,21576351798.9145,1722.54701910774,67.0023391862425,12525842
2003,YR2003,Guinea,GIN,5025167975.26363,566.48540588068,35.0751269891585,8870781
2003,YR2003,Guinea-Bissau,GNB,553614800.145707,419.78486611807,38.0334709318917,1318806
2003,YR2003,Guyana,GUY,743063950.317749,973.742598054188,189.162485631386,763101
2003,YR2003,Haiti,HTI,5071947798.27263,578.995291079709,37.1973434444641,8759912
2003,YR2003,Honduras,HND,8230391346.67228,1156.08162681357,122.248277175534,7119213
2003,YR2003,"Hong Kong SAR, China",HKG,161385558801.811,23977.1734120477,292.454655919737,6730800
2003,YR2003,Hungary,HUN,85190469121.074,8410.09248198479,116.787088540862,10129552
2003,YR2003,Iceland,ISL,11429333037.8443,39476.6978486684,68.1992117488105,289521
2003,YR2003,India,IND,607700687237.318,544.143133545002,30.592436132908,1116803006
2003,YR2003,Indonesia,IDN,234772463823.808,1043.2105838671,53.6164937473016,225048008
2003,YR2003,"Iran, Islamic Rep.",IRN,151911222120.261,2208.99636553529,50.6791057749094,68769340
2003,YR2003,Iraq,IRQ,21921569478.8163,817.887862499622,154.234525288266,26802659
2003,YR2003,Ireland,IRL,164670771259.602,41203.5295847568,146.531500811248,3996521
2003,YR2003,Isle of Man,IMN,2252620408.16327,28861.6178062918,..,78049
2003,YR2003,Israel,ISR,131408914824.005,19643.4690380742,66.8817503698504,6689700
2003,YR2003,Italy,ITA,1582930016538.82,27577.5700319855,45.9940859777074,57399184
2003,YR2003,Jamaica,JAM,9430234810.78586,3549.70758394618,88.1506308424088,2656623
2003,YR2003,Japan,JPN,4519561645253.53,35387.0374203599,21.3261252678119,127718000
2003,YR2003,Jordan,JOR,10195627644.5698,1775.67625581432,115.706835253918,5741828
2003,YR2003,Kazakhstan,KAZ,30833692900.1091,1958.02050246511,91.4633324250457,15747380
2003,YR2003,Kenya,KEN,14904517649.8476,442.898457253405,54.132265895729,33652223
2003,YR2003,Kiribati,KIR,96105619.3795504,1020.50033851394,103.928965237073,94175
2003,YR2003,"Korea, Dem. People's Rep.",PRK,..,..,..,24090380
2003,YR2003,"Korea, Rep.",KOR,702714855193.904,14672.8057539465,61.1746012790121,47892330
2003,YR2003,Kosovo,XKX,..,..,..,1826434
2003,YR2003,Kuwait,KWT,47874582231.588,22690.655175144,86.5551755074577,2109881
2003,YR2003,Kyrgyz Republic,KGZ,1919008090.49641,380.505828812441,83.9327828079655,5043308
2003,YR2003,Lao PDR,LAO,2023324407.28414,355.097216151461,60.572095882788,5697945
2003,YR2003,Latvia,LVA,11244337719.8377,4914.57992829302,88.5815580418672,2287955
2003,YR2003,Lebanon,LBN,20082918739.6352,4437.71588507526,54.0908340214699,4525508
2003,YR2003,Lesotho,LSO,1157825434.78971,583.270036200288,..,1985059
2003,YR2003,Liberia,LBR,748000000,239.779556677091,..,3119532
2003,YR2003,Libya,LBY,26265625000,4674.09943200321,90.6127305175491,5619398
2003,YR2003,Liechtenstein,LIE,3070803051.42164,90108.3673647008,..,34079
2003,YR2003,Lithuania,LTU,18809197969.5431,5507.47434187652,98.0914043206711,3415213
2003,YR2003,Luxembourg,LUX,29667268248.1305,65689.3214536911,244.977946060528,451630
2003,YR2003,"Macao SAR, China",MAC,8246479565.94248,18589.8998330534,150.78839554326,443600
2003,YR2003,Madagascar,MDG,6372498889.66585,352.620095849925,34.030602917475,18071854
2003,YR2003,Malawi,MWI,4669789300.35662,383.348596852642,..,12181574
2003,YR2003,Malaysia,MYS,110202368421.053,4465.32194567208,194.195129056831,24679602
2003,YR2003,Maldives,MDV,1052121054.6875,3548.5767011056,..,296491
2003,YR2003,Mali,MLI,4714071979.68835,371.627016389759,58.6281417028541,12684955
2003,YR2003,Malta,MLT,5418315225.49353,13593.9787182902,154.57349026941,398582
2003,YR2003,Marshall Islands,MHL,131128500,2539.3307383954,117.024674269896,51639
2003,YR2003,Mauritania,MRT,2051147606.73687,732.017820812675,55.3180243332438,2802046
2003,YR2003,Mauritius,MUS,5894873919.74797,4858.26575549747,108.655579313428,1213370
2003,YR2003,Mexico,MEX,765549967888.647,7434.07465031562,48.7004168690455,102978515
2003,YR2003,"Micronesia, Fed. Sts.",FSM,245432900,2185.80309035045,94.7935260513159,112285
2003,YR2003,Moldova,MDA,1980907434.76826,682.319095965299,140.056529925052,2903198
2003,YR2003,Monaco,MCO,3597089750.78276,111110.451312249,..,32374
2003,YR2003,Mongolia,MNG,1595297355.78349,643.168068921658,120.299393514881,2480374
2003,YR2003,Montenegro,MNE,1707710053.14938,2789.15906483509,77.5983890107329,612267
2003,YR2003,Morocco,MAR,58029363354.2757,1941.87255859375,52.3318582669923,29571415
2003,YR2003,Mozambique,MOZ,6583526860.58062,339.488737800648,70.1683599479183,19392475
2003,YR2003,Myanmar,MMR,10467109977.6717,224.292688912409,..,46667192
2003,YR2003,Namibia,NAM,4926439383.51425,2569.24739317883,95.9524743817213,1917464
2003,YR2003,Nauru,NRU,24778159.5806639,2463.28259078079,..,10059
2003,YR2003,Nepal,NPL,6330473096.54071,246.429706587633,44.2478836156195,25688758
2003,YR2003,Netherlands,NLD,582435617081.96,35896.7504630706,111.30450319576,16225302
2003,YR2003,New Caledonia,NCL,4915353827.10576,20768.1061488848,61.8880338996498,236678
2003,YR2003,New Zealand,NZL,88250885550.2626,21913.7081719961,57.914769345753,4027200
2003,YR2003,Nicaragua,NIC,5322228350.58068,1021.35216668794,62.1750658877514,5210963
2003,YR2003,Niger,NER,3394084732.49543,265.225363452469,33.3827931416238,12796984
2003,YR2003,Nigeria,NGA,104738954264.226,763.388745367223,..,137202644
2003,YR2003,North Macedonia,MKD,4946296599.08467,2445.36286400013,71.0693204909674,2022725
2003,YR2003,Northern Mariana Islands,MNP,1239000000,18938.8728389967,152.703793381759,65421
2003,YR2003,Norway,NOR,229385469337.024,50250.3298214345,66.3207509412935,4564855
2003,YR2003,Oman,OMN,24733680104.0312,10463.5425832141,84.846636733578,2363796
2003,YR2003,Pakistan,PAK,112371913740.823,672.44178669894,24.6501585248398,167110248
2003,YR2003,Palau,PLW,154559900,7862.04283025586,..,19659
2003,YR2003,Panama,PAN,13603456000,4264.66428846636,117.267478940646,3189807
2003,YR2003,Papua New Guinea,PNG,3536411824.2958,577.467922387259,123.449069006746,6123997
2003,YR2003,Paraguay,PRY,7691367471.17992,1443.99885236205,81.1273637701163,5326436
2003,YR2003,Peru,PER,58731030121.8671,2129.44114197634,37.6246103251002,27580490
2003,YR2003,Philippines,PHL,87039092974.2272,1027.2301192843,87.5746443636636,84731835
2003,YR2003,Poland,POL,218561225998.47,5720.81366178104,69.2134479841788,38204570
2003,YR2003,Portugal,PRT,165226175536.793,15797.7821340276,61.1389474883653,10458821
2003,YR2003,Puerto Rico (US),PRI,74827400000,19557.1202492358,118.84015748242,3826095
2003,YR2003,Qatar,QAT,23533791208.7912,31602.470865136,90.1649486943021,744682
2003,YR2003,Romania,ROU,57806384143.166,2679.40626016154,56.1795270470243,21574326
2003,YR2003,Russian Federation,RUS,430347420184.885,2975.123046875,59.1282690076014,144648618
2003,YR2003,Rwanda,RWA,2138237278.73822,249.012274982252,29.3106242354101,8586875
2003,YR2003,Samoa,WSM,333426188.41876,1798.12429714048,76.272148769255,185430
2003,YR2003,San Marino,SMR,1462590266.59186,52529.9093701059,..,27843
2003,YR2003,Sao Tome and Principe,STP,102085769.123419,663.696211810494,..,153814
2003,YR2003,Saudi Arabia,SAU,215807733333.333,11487.220410693,69.831170708742,18786767
2003,YR2003,Senegal,SEN,8768721563.18211,817.888034221442,50.8212198933376,10721176
2003,YR2003,Serbia,SRB,23593044417.5086,3153.9011312754,58.2946720222191,7480591
2003,YR2003,Seychelles,SYC,750847230.099263,9070.28460757013,168.844235034216,82781
2003,YR2003,Sierra Leone,SLE,2142618045.93129,413.817607346927,46.4464372960676,5177687
2003,YR2003,Singapore,SGP,97646401095.6369,23730.3840054566,377.218564301581,4114826
2003,YR2003,Sint Maarten (Dutch part),SXM,..,..,..,31327
2003,YR2003,Slovak Republic,SVK,46616149116.7411,8675.39633696465,125.998506220804,5373374
2003,YR2003,Slovenia,SVN,29360575031.8177,14711.674874253,103.280027127626,1995733
2003,YR2003,Solomon Islands,SLB,417668983.408349,895.989272661716,55.9585326953748,466154
2003,YR2003,Somalia,SOM,2836724351.5616,286.273025198975,..,9909157
2003,YR2003,South Africa,ZAF,197018965308.697,4062.21755993786,45.723862568979,48500348
2003,YR2003,South Sudan,SSD,..,..,..,6903127
2003,YR2003,Spain,ESP,907963217057.645,21522.0170990262,53.4357897202258,42187645
2003,YR2003,Sri Lanka,LKA,18881765437.2151,946.382255128072,75.336247330543,19951521
2003,YR2003,St. Kitts and Nevis,KNA,469869869.86987,10175.6295449989,..,46176
2003,YR2003,St. Lucia,LCA,987407407.407407,6058.60622059326,..,162976
2003,YR2003,St. Martin (French part),MAF,..,..,..,32395
2003,YR2003,St. Vincent and the Grenadines,VCT,509090888.888889,4499.61454193342,..,113141
2003,YR2003,Sudan,SDN,21355298459.5955,580.320251464844,26.4402280670553,29896035
2003,YR2003,Suriname,SUR,1274190311.41869,2516.10404020956,..,506414
2003,YR2003,Sweden,SWE,334074051172.972,37292.4214343004,75.3278179685299,8958229
2003,YR2003,Switzerland,CHE,362075086507.76,49335.7456291067,90.3354963143961,7339001
2003,YR2003,Syrian Arab Republic,SYR,21828144686.0394,1220.179077256,61.5469905405418,17889296
2003,YR2003,Tajikistan,TJK,1555318261.4172,233.58124845289,137.669592976856,6658575
2003,YR2003,Tanzania,TZA,15211487708.7684,422.18359375,30.4488358249326,37089555
2003,YR2003,Thailand,THA,152280615245.887,2347.54001286066,116.692819704865,64868166
2003,YR2003,Timor-Leste,TLS,490439100,534.901153697657,122.311964931018,916878
2003,YR2003,Togo,TGO,2987984050.99318,538.16537776929,55.389978417259,5552167
2003,YR2003,Tonga,TON,202246591.215502,1936.04104012389,73.2160568173731,104464
2003,YR2003,Trinidad and Tobago,TTO,11305459802.0683,8445.04653518298,..,1338709
2003,YR2003,Tunisia,TUN,27453902261.4629,2725.8643148859,82.390340709916,10071632
2003,YR2003,Turkiye,TUR,314595572145.767,4637.88218501529,46.2250976270923,67831730
2003,YR2003,Turkmenistan,TKM,5977440582.80171,1228.94870289404,63.201750694386,4863865
2003,YR2003,Turks and Caicos Islands,TCA,409753600,18859.1890274773,..,21727
2003,YR2003,Tuvalu,TUV,19456338.0318228,2006.84249941442,..,9695
2003,YR2003,Uganda,UGA,6606884275.23087,250.71543664681,36.5857264641268,26352124
2003,YR2003,Ukraine,UKR,52010355753.0461,1076.48156738281,102.590182257396,48315136
2003,YR2003,United Arab Emirates,ARE,124346358066.712,29659.5428567811,102.300169490783,4192457
2003,YR2003,United Kingdom,GBR,2054422857142.86,34442.6875402308,50.2395230519083,59647577
2003,YR2003,United States,USA,11456450000000,39490.3023903176,22.6272972866813,290107933
2003,YR2003,Uruguay,URY,12045638351.8507,3671.12329256883,51.7591995826472,3281186
2003,YR2003,Uzbekistan,UZB,10134453435.4603,394.164028897235,70.4592746850874,25711259
2003,YR2003,Vanuatu,VUT,314471413.001776,1566.51396790858,91.5679895901106,200746
2003,YR2003,"Venezuela, RB",VEN,83620628582.1082,3229.50557082079,50.5770073781941,25892703
2003,YR2003,Viet Nam,VNM,39552513231.9169,497.117089249256,124.327954439125,79563777
2003,YR2003,Virgin Islands (U.S.),VIR,3443000000,31731.2566241187,362.968341562591,108505
2003,YR2003,West Bank and Gaza,PSE,3968000000,1257.69857009689,76.398689516129,3154969
2003,YR2003,"Yemen, Rep.",YEM,11777532662.0499,548.905883049973,74.3826165968098,21456379
2003,YR2003,Zambia,ZMB,4901869764.05957,446.290104839041,62.3128446757629,10983595
2003,YR2003,Zimbabwe,ZWE,5727592261.17634,468.234223473035,70.4519882160596,12232323
2003,YR2003,Africa Eastern and Southern,AFE,355716369817.829,809.968140498029,56.7923043760341,439173286
2003,YR2003,Africa Western and Central,AFW,207754986323.249,694.500937581338,..,299142845
2003,YR2003,Arab World,ARB,830076468636.6,2696.67230474801,80.1785790851094,307815105
2003,YR2003,Caribbean small states,CSS,30590009155.8968,7551.24282111208,..,4050990
2003,YR2003,Central Europe and the Baltics,CEB,634291134326.277,5948.84961048537,83.8467467274666,106624167
2003,YR2003,Early-demographic dividend,EAR,3621766615108.89,1368.19685555926,49.9405997319524,2647109296
2003,YR2003,East Asia & Pacific,EAS,8726853988151.13,4150.18638962095,58.3458561661376,2102761941
2003,YR2003,East Asia & Pacific (excluding high income),EAP,2337904282151.01,1251.28011900821,59.0616618322076,1868409996
2003,YR2003,East Asia & Pacific (IDA & IBRD countries),TEA,2335149535289.99,1266.11021688909,59.0616618322075,1844349334
2003,YR2003,Euro area,EMU,8921228124668.85,27010.5876151852,65.7762308113744,330286340
2003,YR2003,Europe & Central Asia,ECS,13559348716887.9,15575.9793987346,65.0960622881302,870529446
2003,YR2003,Europe & Central Asia (excluding high income),ECA,497298674298.607,2246.15793186653,65.8518393593541,221399692
2003,YR2003,Europe & Central Asia (IDA & IBRD countries),TEC,1260221124097.34,2877.8352427008,63.4134405234693,437905932
2003,YR2003,European Union,EUU,9956862331236.13,23020.9595202843,67.3581906963449,432512916
2003,YR2003,Fragile and conflict affected situations,FCS,470595008435.043,702.93592163853,..,669470707
2003,YR2003,Heavily indebted poor countries (HIPC),HPC,215718549124.995,411.069440309349,55.96591232939,524773987
2003,YR2003,High income,HIC,32620137108093.2,25580.3970735603,49.8242019311516,1275200577
2003,YR2003,IBRD only,IBD,6810826231582.75,1652.00010067167,54.4773154349478,4122775918
2003,YR2003,IDA & IBRD total,IBT,7433877747546.78,1391.63241196511,54.3542125060996,5341840046
2003,YR2003,IDA blend,IDB,302985351673.086,712.384905475863,..,425311302
2003,YR2003,IDA only,IDX,321179395031.5,404.634017682854,53.5835777280058,793752826
2003,YR2003,IDA total,IDA,623828254109.891,511.727184634122,..,1219064128
2003,YR2003,Late-demographic dividend,LTE,4286509570678.26,2054.75734404791,59.4769719363165,2086139068
2003,YR2003,Latin America & Caribbean,LCN,2091891055094.06,3862.11885950835,43.2343616418986,541643365
2003,YR2003,Latin America & Caribbean (excluding high income),LAC,1776709001109.4,3686.28860127679,38.8588639731718,481977727
2003,YR2003,Latin America & the Caribbean (IDA & IBRD countries),TLA,1960517857816.62,3728.72861070903,42.2281855962203,525787222
2003,YR2003,Least developed countries: UN classification,LDC,267563016541.174,368.995551236418,52.5701541118434,725111768
2003,YR2003,Low & middle income,LMY,6485970152666.18,1288.22169575973,53.2331148956786,5034824498
2003,YR2003,Low income,LIC,135904742707.342,386.923539440212,46.9996480249582,351244442
2003,YR2003,Lower middle income,LMC,1438061804941.74,638.229132393499,49.8119448702057,2253206148
2003,YR2003,"Middle East, North Africa, Afghanistan & Pakistan",MEA,1208917725725.12,2279.51886072747,72.9573056509747,530338988
2003,YR2003,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,624719536901.38,1263.87606211862,63.3348692144497,494288606
2003,YR2003,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,620751536901.38,1263.91574540308,63.2136487524353,491133637
2003,YR2003,Middle income,MIC,6352695894610.56,1356.37606673816,53.301248185913,4683580056
2003,YR2003,North America,NAC,12356177171634.8,38395.5452969729,26.658208146597,321812780
2003,YR2003,Not classified,INX,..,..,..,..
2003,YR2003,OECD members,OED,32010233649931.7,26045.4967063453,43.719663921141,1229012217
2003,YR2003,Other small states,OSS,64731690261.9387,6303.26023429625,107.028638313886,10269557
2003,YR2003,Pacific island small states,PSS,4239895599.89912,1999.39243376336,104.498083403181,2120592
2003,YR2003,Post-demographic dividend,PST,30595351997622.3,29517.9859216064,46.3804123226659,1036498631
2003,YR2003,Pre-demographic dividend,PRE,337059038910.184,548.71556076851,..,614269146
2003,YR2003,Small states,SST,99561595017.7346,6055.63854290962,106.467875908973,16441139
2003,YR2003,South Asia,SAS,694775911444.331,532.66154684429,32.0000779732296,1304347790
2003,YR2003,South Asia (IDA & IBRD),TSA,694775911444.331,532.66154684429,32.0000779732296,1304347790
2003,YR2003,Sub-Saharan Africa,SSF,562567531085.204,761.960232838532,..,738316131
2003,YR2003,Sub-Saharan Africa (excluding high income),SSA,553226593971.299,832.670111268712,..,664400687
2003,YR2003,Sub-Saharan Africa (IDA & IBRD countries),TSS,562567531085.204,761.960232838532,..,738316131
2003,YR2003,Upper middle income,UMC,4914561664768.73,2022.14220971991,54.074203385718,2430373908
2003,YR2003,World,WLD,39205591618517.2,6116.55507954544,50.9203974837067,6409750441
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: World Development Indicators,,,,,,,
Last Updated: 07/01/2025,,,,,,,
