"","iso_o","indegree","outdegree","between","close","eigen","TIME_PERIOD","export","import","net_imp","gdp_pct","trade_openness","schooling","internet","energy","pop_den","co2","country","continent","category","development","LTE_year","adoption_year","adopted"
"16","COL",71,70,36.4600510600511,4.0000000000003,0.035977636434843,2009,32.789,35.447,2.658,5046.97,35.16,14.43908978,30,714.94,39.9,1.44,"Colombia","America","Emerging and Developing Economies",0,0,2012,1
"17","CRI",71,65,201.336892274392,4.60829493087589,0.0102978066169093,2009,6.031,9.585,3.554,9883.68,69.76,13.42483275,34.3,1002.15,88.13,1.63,"Costa Rica","America","Emerging and Developing Economies",0,0,2013,1
"18","CYP",72,72,374.135440947941,4.62962962962995,0.00320040871458302,2009,4.913,8.388,3.475,26183.69,102.79,14.02830029,49.8,2311.55,120.06,7.47,"Cyprus","Europe","Advanced Economies",1,0,2015,1
"19","CZE",73,73,2.7452380952381,3.87596899224835,0.0313341794795491,2009,78.091,68.849,-9.24199999999999,16272.81,113.05,15.9990797,64.4,4077.7,135.21,11.46,"Czech Republic","Europe","Advanced Economies",1,0,2012,1
"20","DEU",74,74,0,1.18063754427394,0.266107595766615,2009,415.767,589.497,173.73,36927.19,66.12,16.80821729,79,3821.63,234.94,9.38,"Germany","Europe","Advanced Economies",1,0,2011,1
"21","DNK",74,74,0,3.80228136882158,0.0311760645230485,2009,81.981,62.921,-19.06,50635.91,89.39,16.71541023,86.8,3359.27,138.08,8.77,"Denmark","Europe","Advanced Economies",1,0,2010,1
"22","EGY",71,73,0,4.0650406504068,0.0321503943663199,2009,47.303,56.71,9.407,3135.1,56.55,11.08393002,20,862.44,87.9,2.4,"Egypt","Africa","Emerging and Developing Economies",0,0,2017,1
"23","ESP",74,74,0,2.97619047619058,0.10330863717299,2009,139.623,221.298,81.675,25860.81,46.84,15.95915985,62.4,2749.86,92.98,6.55,"Spain","Europe","Advanced Economies",1,0,2013,1
"24","EST",67,71,69.5205322455323,4.48430493273574,0.00246829702951917,2009,9.268,7.688,-1.58,14274.85,116.76,16.31830025,72.5,3360.66,31.48,12.6,"Estonia","Europe","Advanced Economies",1,0,2010,1
"25","FIN",73,74,0,3.78787878787908,0.0258421646351272,2009,46.051,56.432,10.381,42412.51,70.13,16.8861599,82.5,6255.05,17.57,10.69,"Finland","Europe","Advanced Economies",1,0,2010,1
"26","FRA",74,74,0,1.80180180180187,0.189628983536684,2009,191.019,376.265,185.246,35052.85,52.2,15.27202034,71.6,3938.39,120.06,5.72,"France","Europe","Advanced Economies",1,0,2012,1
"27","GBR",74,74,0,0.877963125548742,0.201622979099578,2009,185.383,346.336,160.953,41712.83,55,16.22143936,83.6,3144,257.41,7.76,"United Kingdom","Europe","Advanced Economies",1,0,2012,1
"28","GRC",72,74,0,4.16666666666697,0.0289504394036509,2009,39.5,70.969,31.469,22878.13,46.38,16.57388337,42.4,2654.84,86.17,8.66,"Greece","Europe","Advanced Economies",1,0,2012,1
"29","HKG",74,74,0,3.32225913621288,0.079961453569768,2009,73.636,95.899,22.263,35938.61,348.4,15.90507984,69.4,2043.27,6640.76,6.47,"Hong Kong SAR","Asia","Advanced Economies",1,0,2010,1
"30","HRV",69,71,62.5639749139749,4.13223140495898,0.00540835533082371,2009,9.61,15.673,6.063,12099.8,69.7,14.45388985,50.6,2199.79,76.93,5.03,"Croatia","Europe","Advanced Economies",1,0,2012,1
"31","HUN",70,73,119.283207070707,4.36681222707454,0.0218501689714998,2009,50.448,53.859,3.411,11142.89,145.31,15.40419006,62,2548.81,110.71,5.16,"Hungary","Europe","Emerging and Developing Economies",0,0,2012,1
"32","IDN",73,74,0,2.30414746543791,0.0762739372729751,2009,147.819,124.415,-23.404,2546.22,45.51,12.42794991,6.92,674.89,129.54,1.69,"Indonesia","Asia","Emerging and Developing Economies",0,0,2013,1
"33","IND",74,74,0,1.9120458891014,0.157356238048578,2009,364.25,329.823,-34.427,1155.1,46.27,10.78787994,5.12,509.45,412.19,1.34,"India","Asia","Emerging and Developing Economies",0,0,2012,1
"34","IRL",74,74,0,4.0650406504068,0.0496820549877655,2009,51.051,59.123,8.072,46514.54,173.59,17.49266052,67.4,3173.73,65.84,9.08,"Ireland","Europe","Advanced Economies",1,0,2013,1
"35","ISL",65,62,596.37712010212,4.54545454545486,0.00208760565002952,2009,4.786,3.081,-1.705,49527.4,89.39,17.9835701,93,17936.6,3.18,12.02,"Iceland","Europe","Advanced Economies",1,0,2013,1
"36","ISR",72,74,4.72619047619048,3.98406374502021,0.0253311996155213,2009,21.563,43.373,21.81,32178.57,61.68,14.84815025,63.1,2874.86,345.91,8.97,"Israel","Asia","Advanced Economies",1,0,2014,1
"37","ITA",74,74,0,1.47492625368735,0.142029970913459,2009,180.237,342.903,162.666,31587.06,45.14,16.2816906,48.8,2848.1,201.39,6.96,"Italy","Europe","Advanced Economies",1,0,2012,1
"38","JOR",66,69,93.0673493173493,4.48430493273574,0.00576324974524519,2009,8.686,13.819,5.133,4615.23,112.15,12.88059998,26,1044.3,80.44,2.95,"Jordan","Asia","Emerging and Developing Economies",0,0,2014,1
"39","JPN",74,74,0,1.97628458498029,0.411944784068909,2009,254.711,609.637,354.926,31651.08,24.39,15.27001258,78,3709.02,351.29,9.07,"Japan","Asia","Advanced Economies",1,0,2010,1
"40","KAZ",68,70,3.25,4.0000000000003,0.0226236057947423,2009,103.06,49.089,-53.971,8218.4,75.77,14.53081727,18.2,3819.51,6.16,13.92,"Kazakhstan","Asia","Emerging and Developing Economies",0,0,2012,1
"41","KHM",52,68,1510.14430569431,5.02512562814103,0.00326086744373583,2009,8.922,6.22,-2.702,1117.26,102.29,11.06528212,0.53,311.46,80.88,0.34,"Cambodia","Asia","Emerging and Developing Economies",0,0,2015,1
"42","KOR",74,74,0,2.6809651474532,0.238767104519652,2009,309.856,364.902,55.046,23952.81,86.13,16.72352028,81.6,4557.7,508.01,11.18,"Korea","Asia","Advanced Economies",1,0,2011,1
"43","LAO",72,49,477.280197580198,4.32900432900464,0.00131095622426268,2009,3.213,2.927,-0.286,1463.34,76.93,9.830570221,6,420.27,27.04,0.42,"Lao P.D.R.","Asia","Emerging and Developing Economies",0,0,2017,1
"44","LTU",65,73,186.957631257631,4.40528634361264,0.00480817091509671,2009,13.032,15.566,2.534,10612.92,105.04,17.18757057,59.8,2771.82,50.47,4.18,"Lithuania","Europe","Advanced Economies",1,0,2011,1
"45","LUX",74,74,13.4952380952381,4.01606425702841,0.0071367070458276,2009,14.508,13.584,-0.923999999999999,104574.35,263.53,13.60389471,87.3,7958.76,193.35,21.31,"Luxembourg","Europe","Advanced Economies",1,0,2012,1
"46","LVA",64,71,1108.08898323898,4.62962962962995,0.00213857167789447,2009,5.634,8.478,2.844,10675.43,88.83,15.93803978,66.8,2056.15,34.42,3.62,"Latvia","Europe","Advanced Economies",1,0,2011,1
"47","MAR",71,73,11.8214285714286,4.29184549356254,0.0153988439608074,2009,14.123,28.285,14.162,2710.67,62.37,10.53151989,41.3,504.86,71.77,1.53,"Morocco","Africa","Emerging and Developing Economies",0,0,2015,1
"48","MEX",74,74,94.2654928404928,4.34782608695683,0.314631072087623,2009,174.033,191.791,17.758,9074.12,54.59,13.27560043,26.3,1616.79,57.61,4.12,"Mexico","America","Emerging and Developing Economies",0,0,2012,1
"49","MLT",67,67,393.810428460428,4.44444444444476,0.00205892723426075,2009,3.595,4.332,0.737,19635.88,163.56,15.22702503,58.9,1953.43,1288.99,6.11,"Malta","Europe","Advanced Economies",1,0,2013,1
"50","MMR",72,68,399.342071817072,4.76190476190509,0.00237871670397657,2009,17.558,4.788,-12.77,785.63,87.3320547945206,9.19848182,0.22,290.57,74.48,0.16,"Myanmar","Asia","Emerging and Developing Economies",0,0,2013,1
"51","MYS",74,74,0,2.76243093922663,0.0593668662974338,2009,202.476,100.36,-102.116,7700.46,162.56,12.55362034,55.9,2483.79,85.6,7.04,"Malaysia","Asia","Emerging and Developing Economies",0,0,2013,1
"52","NGA",74,62,34.1170995670996,3.90625000000029,0.0321542357957987,2009,74.254,47.14,-27.114,2204.61,87.3320547945206,8.337947655,9.3,260.35,177.93,0.5,"Nigeria","Africa","Emerging and Developing Economies",0,0,2013,1
"53","NLD",74,74,0,3.80228136882158,0.078935350338489,2009,133.117,149.647,16.53,44304.41,115.11,16.84559059,89.6,4665.86,490.08,10.57,"The Netherlands","Europe","Advanced Economies",1,0,2012,1
"54","NOR",74,74,79.0682400932401,4.29184549356254,0.0341942504664503,2009,53.237,67.922,14.685,73141.31,67.46,17.35601044,92.1,6200.5,13.22,9.35,"Norway","Europe","Advanced Economies",1,1,2009,1
"55","NZL",71,74,6.53095238095238,3.95256916996077,0.0147871045939771,2009,34.548,24.51,-10.038,35370.59,55.01,19.37897682,79.7,4073.04,16.34,7.75,"New Zealand","Pacific","Advanced Economies",1,0,2013,1
"56","PAK",70,74,44.6416666666667,4.38596491228101,0.0176228714352626,2009,31.262,40.373,9.111,1269.07,33.33,6.06787014,7.5,433.23,252.15,0.82,"Pakistan","Asia","Emerging and Developing Economies",0,0,2014,1
"57","PER",68,72,237.941697191697,4.62962962962995,0.0196857017196927,2009,25.221,23.503,-1.718,4801.17,48.11,13.4119792,31.4,583.14,22.58,1.45,"Peru","America","Emerging and Developing Economies",0,0,2014,1
"58","PHL",72,74,102.086102786103,4.31034482758652,0.0277972200134579,2009,40.629,47.663,7.034,2256.73,60.89,11.31982994,9,420.72,316.55,0.83,"Philippines","Asia","Emerging and Developing Economies",0,0,2011,1
"59","POL",73,74,0.236111111111111,3.69003690036928,0.0522122305642393,2009,127.549,114.71,-12.839,10446.53,74.97,15.41930008,59,2463.27,124.56,8.16,"Poland","Europe","Emerging and Developing Economies",0,0,2010,1
"60","PRT",73,74,0,4.16666666666697,0.0169269758789708,2009,27.069,44.799,17.73,19371.13,61.49,15.90995026,48.3,2304.18,115.39,5.55,"Portugal","Europe","Advanced Economies",1,0,2012,1
"61","ROU",69,73,8.81336996336996,4.11522633744886,0.0120096429437057,2009,29.906,34.383,4.477,7924.87,58.47,16.64273071,36.6,1707.81,88.53,4.21,"Romania","Europe","Emerging and Developing Economies",0,0,2012,1
"62","RUS",74,74,0,3.80228136882158,0.114727600931686,2009,678.785,219.218,-459.567,8381.87,48.44,14.05552959,42.6,4529.2,8.72,11.64,"Russia","Asia","Emerging and Developing Economies",0,0,2012,1
"63","SAU",74,74,0,3.67647058823558,0.0707872367034805,2009,92.389,121.873,29.484,20577.55,84.86,12.81766033,38,7125.05,11.27,18.33,"Saudi Arabia","Asia","Emerging and Developing Economies",0,0,2011,1
"64","SEN",66,60,673.66882006882,4.69483568075148,0.00172084223617369,2009,2.685,4.29,1.605,1142.65,52.31,7.958699942,7.5,304.74,64.08,0.53,"Senegal","Africa","Emerging and Developing Economies",0,0,NA,0
"65","SGP",74,74,0,2.46913580246925,0.0617942355226971,2009,149.676,120.022,-29.654,43331.87,358.19,17.79972076,69,5321.08,7125.1,8.77,"Singapore","Asia","Advanced Economies",1,0,2011,1
"66","SVK",73,73,0,4.20168067226921,0.0124881121387128,2009,37.264,39.861,2.597,13680.75,136.71,15.2132597,70,3107.88,112.01,6.91,"Slovak Republic","Europe","Advanced Economies",1,0,2012,1
"67","SVN",72,71,42.7876734376734,4.0650406504068,0.00609995122668439,2009,12.512,16.369,3.857,20307.62,114.48,16.99419022,64,3514.08,101.25,8.28,"Slovenia","Europe","Advanced Economies",1,0,2012,1
"68","SWE",74,74,0,3.80228136882158,0.0336191778531805,2009,47.261,77.099,29.838,45973.55,81.96,15.79718018,91,4891.39,22.83,5.05,"Sweden","Europe","Advanced Economies",1,1,2009,1
"69","THA",74,74,0,3.3333333333336,0.0858096353405123,2009,172.704,155.678,-17.026,4737.46,119.27,12.61021042,20.1,1578.76,133.34,3.4,"Thailand","Asia","Emerging and Developing Economies",0,0,2013,1
"70","TUN",69,71,145.374342324342,4.29184549356254,0.00724634745435547,2009,16.304,15.648,-0.655999999999999,3835.26,93.02,13.9574604,34.1,859.96,68.55,2.38,"Tunisia","Africa","Emerging and Developing Economies",0,0,2017,1
"71","TUR",73,74,0,3.1250000000001,0.0704239813948041,2009,101.027,155.223,54.196,7862.87,46.79,13.05500984,36.4,1364.1,93.6,4.18,"Türkiye","Europe","Emerging and Developing Economies",0,0,2014,1
"72","UKR",73,74,0,3.61010830324935,0.0177893446260844,2009,129.088,48.248,-80.84,2188.17,87.48,15.07240009,17.9,2453.44,80.48,6.23,"Ukraine","Europe","Emerging and Developing Economies",0,0,2018,1
"73","USA",74,74,0,2.33100233100245,1,2009,748.774,1530.163,781.389,51863.62,24.76,16.33848,71,7053.36,33.54,17.19,"United States","America","Advanced Economies",1,0,2010,1
"74","VNM",74,74,0,3.35570469798685,0.0605037403556475,2009,122.332,101.136,-21.196,1927.13,134.71,12.51572514,26.6,615.14,276.44,1.63,"Vietnam","Asia","Emerging and Developing Economies",0,0,2016,1
"75","ZAF",74,74,0,4.04858299595172,0.039979029007284,2009,166.98,67.607,-99.373,5847.06,49.59,12.63554955,10,2735.01,42.64,8.83,"South Africa","Africa","Emerging and Developing Economies",0,0,2012,1
