"","iso_o","indegree","outdegree","between","close","eigen","TIME_PERIOD","export","import","net_imp","gdp_pct","trade_openness","schooling","internet","energy","pop_den","co2","country","continent","category","development","LTE_year","adoption_year","adopted"
"34","IRL",74,73,0,2.36966824644561,0.0618008616418614,2020,87.045,89.339,2.294,80908.79,250.11,19.05665016,92,2633.98,73.16,6.65,"Ireland","Europe","Advanced Economies",1,1,2013,1
"35","ISL",69,67,854.540903540903,2.94985250737476,0.00181319566479804,2020,4.385,3.428,-0.957,52641.72,67.98,18.23974037,99.5,16083.61,3.63,8.27,"Iceland","Europe","Advanced Economies",1,1,2013,1
"36","ISR",73,72,0,2.40384615384628,0.0252527557357928,2020,20.982,46.392,25.41,37935.54,51.24,14.8323698,90.1,2453.63,425.84,6.68,"Israel","Asia","Advanced Economies",1,1,2014,1
"37","ITA",74,74,0,2.2522522522523,0.114216490134272,2020,162.811,250.321,87.51,29469.8,53.94,16.53112984,70.5,2313.1,201,4.98,"Italy","Europe","Advanced Economies",1,1,2012,1
"38","JOR",70,71,235.360425685426,2.89855072463781,0.00803025496069265,2020,8.524,16.405,7.881,3806.88,66.06,12.91650963,78.4,754.94,122.36,1.98,"Jordan","Asia","Emerging and Developing Economies",0,1,2014,1
"39","JPN",74,74,0,1.39860139860144,0.368546825406295,2020,264.984,512.641,247.657,34642.97,31.34,15.45631981,90.2,3046.85,346.4,8.49,"Japan","Asia","Advanced Economies",1,1,2010,1
"40","KAZ",69,73,73.5277167277167,2.80898876404507,0.0189090960108911,2020,81.154,44.502,-36.652,10565.04,57.03,14.81626987,85.9,3388.39,7.22,11.54,"Kazakhstan","Asia","Emerging and Developing Economies",0,1,2012,1
"41","KHM",57,73,222.797674547675,2.74725274725288,0.00975026083452889,2020,15.975,12.322,-3.653,1908.63,122.11,11.16947575,53.7,516.12,94.75,0.99,"Cambodia","Asia","Emerging and Developing Economies",0,1,2015,1
"42","KOR",74,74,0,2.34741784037572,0.281002627811288,2020,319.686,361.268,41.5820000000001,31378.16,69.03,16.37731934,96.5,5195.91,531.11,11.85,"Korea","Asia","Advanced Economies",1,1,2011,1
"43","LAO",46,49,1361.21630591631,2.8985507246378,0.00604187399694263,2020,20.211,8.04,-12.171,2529.75,94.5581944444444,10.18749046,54,701.73,31.83,2.65,"Lao P.D.R.","Asia","Emerging and Developing Economies",0,1,2017,1
"44","LTU",69,73,21.3813492063492,2.71002710027113,0.00570831774980742,2020,22.593,21.328,-1.265,17443.66,135.8,16.14806938,83.1,2674.07,44.88,5.07,"Lithuania","Europe","Advanced Economies",1,1,2011,1
"45","LUX",74,72,88.0076479076479,2.69541778975754,0.00793817132275637,2020,18.447,17.263,-1.184,105274.25,375.58,14.19386959,98.5,5435.82,244.87,12.6,"Luxembourg","Europe","Advanced Economies",1,1,2012,1
"46","LVA",63,70,685.132936507937,2.78551532033439,0.00237642454620465,2020,7.789,10.405,2.616,14900.73,123.88,16.49007988,88.9,2251.38,30.54,3.8,"Latvia","Europe","Advanced Economies",1,1,2011,1
"47","MAR",72,73,21.9297619047619,2.69541778975755,0.0143592869845907,2020,23.479,29.131,5.652,3090.89,68.84,13.92945957,84.1,575.7,81.97,1.85,"Morocco","Africa","Emerging and Developing Economies",0,1,2015,1
"48","MEX",73,74,10.2,2.52525252525265,0.320862925644632,2020,220.807,228.244,7.43700000000001,9234.64,76.85,14.82310009,71.5,1366.43,65.23,3.37,"Mexico","America","Emerging and Developing Economies",0,1,2012,1
"49","MLT",69,69,377.669658119658,2.76243093922665,0.00196179722711453,2020,3.388,4.78,1.392,27890.37,256.4,15.55049038,86.9,1336.73,1610.91,3.14,"Malta","Europe","Advanced Economies",1,1,2013,1
"50","MMR",63,74,102.875488400488,2.76243093922665,0.0107649530164831,2020,28.81,15.097,-13.713,1301.31,94.5581944444444,11.50456047,45.4,420.35,81.23,0.65,"Myanmar","Asia","Emerging and Developing Economies",0,1,2013,1
"51","MYS",74,74,0,2.42718446601955,0.0693226228903824,2020,161.787,104.885,-56.902,10171.47,116.79,12.95814991,89.6,2722.6,103.15,7.48,"Malaysia","Asia","Emerging and Developing Economies",0,1,2013,1
"52","NGA",73,64,78.245115995116,2.76243093922665,0.0419396303622593,2020,61.985,55.429,-6.556,2337.58,94.5581944444444,10.32213749,31.9,323.13,234.96,0.57,"Nigeria","Africa","Emerging and Developing Economies",0,1,2013,1
"53","NLD",74,74,0,2.54452926208664,0.0847112366956645,2020,153.687,169.98,16.293,47086.58,152.23,18.41378021,91.3,3975.38,518.01,8.14,"The Netherlands","Europe","Advanced Economies",1,1,2012,1
"54","NOR",74,74,0,2.36406619385354,0.0280187137555763,2020,49.367,53.132,3.765,75287.21,65.35,18.3110199,94.6,5145.72,14.77,8.28,"Norway","Europe","Advanced Economies",1,1,2009,1
"55","NZL",74,74,160.60583028083,2.80112044817939,0.0183043143742839,2020,34.276,26.181,-8.095,39646.35,43.98,19.1901207,95.2,3849.08,19.33,6.93,"New Zealand","Pacific","Advanced Economies",1,1,2013,1
"56","PAK",71,74,0,2.64550264550278,0.0330467442562942,2020,27.419,56.623,29.204,1526.01,26.72,7.89510849,18.9,454.25,304.85,0.95,"Pakistan","Asia","Emerging and Developing Economies",0,1,2014,1
"57","PER",68,68,98.8165445665446,2.57069408740373,0.0277455476355932,2020,26.388,30.43,4.042,5831.83,44.25,14.80487907,65.3,666.67,25.66,1.45,"Peru","America","Emerging and Developing Economies",0,1,2014,1
"58","PHL",72,74,55.7153540903541,2.63157894736854,0.0631734409395777,2020,47.637,87.295,39.658,3198.67,58.17,12.78335953,53.8,518.16,375.9,1.21,"Philippines","Asia","Emerging and Developing Economies",0,1,2011,1
"59","POL",74,74,0,2.54452926208664,0.0718106782944648,2020,179.129,150.316,-28.813,15090.22,99.26,15.84399033,83.2,2710.96,122.55,7.91,"Poland","Europe","Emerging and Developing Economies",0,1,2010,1
"60","PRT",73,73,0,2.55102040816339,0.015269299347132,2020,30.671,40.394,9.723,19778.71,76.51,16.66860962,78.3,1957.31,112.41,3.97,"Portugal","Europe","Advanced Economies",1,1,2012,1
"61","ROU",71,73,3.99098124098124,2.56410256410269,0.0157060698345099,2020,37.058,49.212,12.154,10916.31,77.92,14.45413971,78.5,1669.64,83.73,3.93,"Romania","Europe","Emerging and Developing Economies",0,1,2012,1
"62","RUS",74,74,0,2.17864923747282,0.110811537577983,2020,695.551,191.069,-504.482,9632.33,45.97,13.24584007,85,5044.85,8.87,12.59,"Russia","Asia","Emerging and Developing Economies",0,1,2012,1
"63","SAU",74,74,0,2.52525252525265,0.0532531054079146,2020,119.873,103.653,-16.22,22827.67,47.53,15.75979996,97.9,7170.89,14.68,18.09,"Saudi Arabia","Asia","Emerging and Developing Economies",0,1,2011,1
"64","SEN",65,58,408.049314574315,2.72479564032711,0.0026316421309562,2020,4.427,7.556,3.129,1361.79,60.05,9.053489685,53.3,280.61,87.2,0.64,"Senegal","Africa","Emerging and Developing Economies",0,0,NA,0
"65","SGP",74,74,0,1.79211469534057,0.0779457685254107,2020,202.056,145.75,-56.306,59189.7,332.04,16.78735924,92,5538.12,7918.95,9.48,"Singapore","Asia","Advanced Economies",1,1,2011,1
"66","SVK",73,71,136.597727272727,2.82485875706228,0.0143426996917045,2020,35.68,42.818,7.138,17763.86,167.53,14.56892014,89.9,3032.64,113.54,5.98,"Slovak Republic","Europe","Advanced Economies",1,1,2012,1
"67","SVN",71,70,18.6888888888889,2.62467191601063,0.00568552827161732,2020,13.87,16.122,2.252,22811.81,147.55,17.26226997,86.6,3068.82,104.41,6.38,"Slovenia","Europe","Advanced Economies",1,1,2012,1
"68","SWE",73,74,0,2.56410256410269,0.0288750495476802,2020,35.828,65.459,29.631,51715.78,84.33,18.65209007,94.5,4285,25.42,3.65,"Sweden","Europe","Advanced Economies",1,1,2009,1
"69","THA",74,74,0,1.81818181818189,0.120757306583105,2020,166.894,179.022,12.128,6035.19,97.8,15.47045994,77.8,1884.35,140.23,3.83,"Thailand","Asia","Emerging and Developing Economies",0,1,2013,1
"70","TUN",73,69,0,2.39808153477229,0.00707452512462318,2020,14.196,15.857,1.661,3749.27,84.34,14.61953746,68.6,896.52,77.07,2.4,"Tunisia","Africa","Emerging and Developing Economies",0,1,2017,1
"71","TUR",73,74,0,2.03665987780047,0.0815169364177393,2020,137.616,185.125,47.509,12179.66,61.34,19.29534912,77.7,1762.01,108.34,5.07,"Türkiye","Europe","Emerging and Developing Economies",0,1,2014,1
"72","UKR",73,74,0,2.59740259740271,0.0187635905182848,2020,106.598,41.985,-64.613,2324.11,79.16,13.58794975,75,1932.92,77.11,4.45,"Ukraine","Europe","Emerging and Developing Economies",0,1,2018,1
"73","USA",74,74,0,0.251889168765744,1,2020,646.097,1516.505,870.408,59484.03,23.08,16.62663078,90.3,6141.53,36.25,13.47,"United States","America","Advanced Economies",1,1,2010,1
"74","VNM",74,74,0,1.58478605388276,0.17396096652976,2020,353.542,232.947,-120.595,3303.17,163.25,15.0051012,70.3,991.28,312.92,3.59,"Vietnam","Asia","Emerging and Developing Economies",0,1,2016,1
"75","ZAF",72,74,1.66666666666667,2.45098039215698,0.0315881659967278,2020,164.537,55.397,-109.14,5569.58,50.76,13.98349953,72.1,2037.46,49.92,6.91,"South Africa","Africa","Emerging and Developing Economies",0,1,2012,1
