"","iso_o","indegree","outdegree","between","close","eigen","TIME_PERIOD","export","import","net_imp","gdp_pct","trade_openness","schooling","internet","energy","pop_den","co2","country","continent","category","development","LTE_year","adoption_year","adopted"
"23","ESP",74,74,13.360018576195,3.61010830324934,0.107167032752909,2011,167.845,238.043,70.198,25510.56,58.51,16.7514801,67.1,2684.34,93.51,6.27,"Spain","Europe","Advanced Economies",1,0,2013,1
"24","EST",71,68,89.8636363636364,3.92156862745123,0.00351483750006671,2011,14.474,10.101,-4.373,15820.92,166.75,16.6350193,76.5,4311.69,31.31,16.33,"Estonia","Europe","Advanced Economies",1,1,2010,1
"25","FIN",73,74,42.0720210018739,3.95256916996073,0.0246672723536846,2011,51.422,60.02,8.59800000000001,44391.45,78.72,17.11375046,88.7,6522.94,17.73,10.8,"Finland","Europe","Advanced Economies",1,1,2010,1
"26","FRA",74,74,0,1.70357751277689,0.202852305264683,2011,226.819,425.542,198.723,36269.96,60.61,15.4170599,77.8,3951,121.24,5.58,"France","Europe","Advanced Economies",1,0,2012,1
"27","GBR",74,74,0,2.21238938053108,0.194424947617392,2011,209.49,379.344,169.854,42459.96,63.57,15.77939987,85.4,2973.83,261.48,7.26,"United Kingdom","Europe","Advanced Economies",1,0,2012,1
"28","GRC",73,72,56.022196937909,3.77358490566063,0.0205616520551937,2011,41.609,54.253,12.644,19448.26,56.29,17.04985046,51.7,2413.16,86.15,7.76,"Greece","Europe","Advanced Economies",1,0,2012,1
"29","HKG",73,74,0,2.68096514745318,0.105453491549793,2011,81.972,118.47,36.498,39656.34,421.85,15.86518955,72.2,2037.96,6734.86,6.39,"Hong Kong SAR","Asia","Advanced Economies",1,1,2010,1
"30","HRV",70,68,60.5451556776557,3.69003690036925,0.00446492580873419,2011,10.798,13.804,3.006,11995.13,77.77,14.81812,57.8,2137.21,76.49,4.78,"Croatia","Europe","Advanced Economies",1,0,2012,1
"31","HUN",70,71,49.0007975357975,3.92156862745123,0.0231058301226022,2011,59.348,60.476,1.128,11536.36,166.75,15.50347996,68,2600.72,110.15,5.16,"Hungary","Europe","Emerging and Developing Economies",0,0,2012,1
"32","IDN",74,74,0,2.49376558603501,0.109451174805618,2011,173.165,181.24,8.07500000000002,2799.62,50.18,12.96133041,12.3,664.81,132.87,2,"Indonesia","Asia","Emerging and Developing Economies",0,0,2013,1
"33","IND",74,74,0,0.945179584121004,0.210670570351595,2011,460.382,425.901,-34.4810000000001,1281.61,55.62,11.69287014,10.1,546.68,424.2,1.47,"India","Asia","Emerging and Developing Economies",0,0,2012,1
"34","IRL",74,72,0,3.3444816053514,0.0399596834382739,2011,57.516,55.092,-2.424,47607.89,186.03,18.1099205,74.9,2875.41,66.48,8.11,"Ireland","Europe","Advanced Economies",1,0,2013,1
"35","ISL",66,65,590.582553911517,3.92156862745123,0.00217627514840343,2011,4.956,3.543,-1.413,48933.55,101.41,18.74509048,94.8,18161.52,3.18,11.3,"Iceland","Europe","Advanced Economies",1,0,2013,1
"36","ISR",73,71,16.0181932017071,3.63636363636388,0.031186810430668,2011,25.157,52.594,27.437,34540.67,68.91,15.04598045,68.9,2981.37,358.86,9.17,"Israel","Asia","Advanced Economies",1,0,2014,1
"37","ITA",74,74,0,3.33333333333355,0.157986479215638,2011,231.631,390.345,158.714,32039.5,54.47,16.39005089,54.4,2798.24,202.99,6.91,"Italy","Europe","Advanced Economies",1,0,2012,1
"38","JOR",67,68,157.511199232484,4.01606425702837,0.00612726991367911,2011,9.13,15.265,6.135,4631.68,118.7,12.56363964,34.9,944.49,84.26,2.81,"Jordan","Asia","Emerging and Developing Economies",0,0,2014,1
"39","JPN",74,74,0,1.32450331125831,0.468642615102395,2011,319.24,746.83,427.59,33011.13,30.19,15.33269106,79.1,3620.18,350.71,9.96,"Japan","Asia","Advanced Economies",1,1,2010,1
"40","KAZ",71,69,19.1060818266701,3.81679389313002,0.0214978416103215,2011,135.433,48.678,-86.755,9223.3,73.12,14.70116043,50.6,4532,6.32,15.72,"Kazakhstan","Asia","Emerging and Developing Economies",0,0,2012,1
"41","KHM",52,69,715.828609637696,4.46428571428598,0.00417715700712758,2011,10.484,7.079,-3.405,1221.39,109.79,11.08422642,3.1,325.06,83.4,0.36,"Cambodia","Asia","Emerging and Developing Economies",0,0,2015,1
"42","KOR",74,74,0,2.433090024331,0.333371189486089,2011,434.3,513.508,79.208,26191.64,105.57,16.83992004,83.8,5114.96,513.8,12.59,"Korea","Asia","Advanced Economies",1,1,2011,1
"43","LAO",39,51,1644.2125218495,4.29184549356248,0.00246271826685877,2011,5.856,4.992,-0.864,1666.4,91.7,10.45347023,9,424.23,27.84,0.49,"Lao P.D.R.","Asia","Emerging and Developing Economies",0,0,2017,1
"44","LTU",67,70,216.661884085986,3.61010830324934,0.0059421330646274,2011,17.039,21.401,4.362,11836.72,149.65,17.16068077,63.6,2412.98,48.32,4.73,"Lithuania","Europe","Advanced Economies",1,1,2011,1
"45","LUX",74,73,12.7953102453102,3.3444816053514,0.00764397762031148,2011,16.791,16.747,-0.0440000000000005,105290.25,308.71,13.92474508,90,8062.98,201.34,21.39,"Luxembourg","Europe","Advanced Economies",1,0,2012,1
"46","LVA",63,67,262.503309789626,3.89105058365783,0.00245206202424898,2011,7.704,10.672,2.968,11018.52,129.73,15.79568958,69.8,2066.71,33.1,4,"Latvia","Europe","Advanced Economies",1,1,2011,1
"47","MAR",72,73,67.0938024393907,3.87596899224832,0.0162383815932844,2011,19.506,31.66,12.154,2879.54,76.83,11.28670979,46.1,559.35,73.75,1.71,"Morocco","Africa","Emerging and Developing Economies",0,0,2015,1
"48","MEX",73,73,80.4235897435897,3.74531835206015,0.337710434653477,2011,194.265,245.983,51.718,9575.93,62.16,13.46401978,37.2,1632.54,59.28,4.22,"Mexico","America","Emerging and Developing Economies",0,0,2012,1
"49","MLT",65,66,365.459911461088,3.92156862745123,0.00199645067325228,2011,3.777,4.303,0.526,20867.84,192.03,15.05198956,68,2002.26,1300.84,6.2,"Malta","Europe","Advanced Economies",1,0,2013,1
"50","MMR",57,72,397.005086277671,4.32900432900459,0.00539962332864184,2011,13.592,8.886,-4.706,895.51,99.9704109589041,9.710943742,0.98,280,75.65,0.19,"Myanmar","Asia","Emerging and Developing Economies",0,0,2013,1
"51","MYS",74,74,0,2.12314225053089,0.0642485242373388,2011,210.053,115.351,-94.702,8400.32,154.94,12.64017963,61,2591.22,88.76,7.49,"Malaysia","Asia","Emerging and Developing Economies",0,0,2013,1
"52","NGA",74,63,150.488063292916,3.86100386100411,0.05157405493663,2011,115.216,69.001,-46.215,2370.98,99.9704109589041,8.470709801,13.8,376.07,188.17,0.61,"Nigeria","Africa","Emerging and Developing Economies",0,0,2013,1
"53","NLD",74,74,13.360018576195,3.61010830324934,0.0771390201548908,2011,156.275,167.494,11.219,45239.73,141.76,17.88151932,91.4,4611.91,495.05,10.43,"The Netherlands","Europe","Advanced Economies",1,0,2012,1
"54","NOR",74,73,13.360018576195,3.61010830324934,0.0353686563933296,2011,57.504,70.902,13.398,72660.68,69.6,17.52289963,93.5,5501.96,13.56,9.48,"Norway","Europe","Advanced Economies",1,1,2009,1
"55","NZL",73,74,24.9614938982586,3.73134328358233,0.0161428164363163,2011,35.949,27.073,-8.876,35957.52,59.17,19.50604057,81.2,4108.26,16.65,7.44,"New Zealand","Pacific","Advanced Economies",1,0,2013,1
"56","PAK",70,73,0,3.44827586206921,0.0191455011593108,2011,34.258,44.231,9.97299999999999,1261.83,32.36,6.036690235,8,422.81,264.3,0.76,"Pakistan","Asia","Emerging and Developing Economies",0,0,2014,1
"57","PER",69,68,83.891980650928,3.58422939068125,0.0257483509375206,2011,29.302,32.425,3.123,5453.46,55.99,13.80462503,36,688.06,22.89,1.68,"Peru","America","Emerging and Developing Economies",0,0,2014,1
"58","PHL",71,74,92.4794988344988,3.89105058365784,0.031961924928833,2011,43.197,55.878,12.681,2416.75,60.8,11.77592583,29,428.33,329.51,0.86,"Philippines","Asia","Emerging and Developing Economies",0,1,2011,1
"59","POL",73,73,0,3.50877192982481,0.0580493552728912,2011,147.291,132.483,-14.808,11370.31,86.92,15.66082001,62,2652.99,124.3,8.59,"Poland","Europe","Emerging and Developing Economies",0,1,2010,1
"60","PRT",73,72,0,3.59712230215852,0.0164908750382179,2011,32.919,45.34,12.421,19389.64,73.01,16.32862091,55.3,2164.03,115.27,4.88,"Portugal","Europe","Advanced Economies",1,0,2012,1
"61","ROU",72,72,134.226093041805,3.92156862745123,0.0124908258449833,2011,45.102,41.975,-3.127,8044.57,76.27,15.56466007,40,1771.7,87.53,4.46,"Romania","Europe","Emerging and Developing Economies",0,0,2012,1
"62","RUS",74,74,0,3.31125827814593,0.153003021747158,2011,767.196,290.351,-476.845,9120.82,48.04,14.69771004,58,5004.23,8.73,12.81,"Russia","Asia","Emerging and Developing Economies",0,0,2012,1
"63","SAU",74,74,0,3.26797385620938,0.073758403800703,2011,173.612,129.211,-44.401,23314.57,84.36,13.21004534,47.5,7979.38,11.67,20.29,"Saudi Arabia","Asia","Emerging and Developing Economies",0,1,2011,1
"64","SEN",63,57,296.625925946259,3.96825396825422,0.00167233419795291,2011,3.058,4.113,1.055,1139.74,57.58,8.799389839,9.8,317.49,67.31,0.58,"Senegal","Africa","Emerging and Developing Economies",0,0,NA,0
"65","SGP",74,74,0,2.05761316872438,0.0838162350574665,2011,209.437,170.935,-38.502,50713.53,379.1,17.46810641,71,4086.33,7363.19,9.9,"Singapore","Asia","Advanced Economies",1,1,2011,1
"66","SVK",73,70,0,3.32225913621286,0.0153187585259859,2011,45.671,47.465,1.794,14950.87,169.18,15.20849037,74.4,3339.09,112.26,7.02,"Slovak Republic","Europe","Advanced Economies",1,0,2012,1
"67","SVN",71,68,169.012029490977,3.937007874016,0.00712695991672766,2011,15.745,19.058,3.313,20535.42,140.33,16.93592072,67.3,3580.69,101.9,7.83,"Slovenia","Europe","Advanced Economies",1,0,2012,1
"68","SWE",74,74,13.360018576195,3.63636363636388,0.0378916705234678,2011,53.126,94.164,41.038,49355.69,86.39,15.87300014,92.8,5281.4,23.2,5.13,"Sweden","Europe","Advanced Economies",1,1,2009,1
"69","THA",74,74,0,1.30548302872067,0.120624642661521,2011,202.197,205.323,3.126,5070.24,139.68,13.67677975,23.7,1704.82,135.07,3.57,"Thailand","Asia","Emerging and Developing Economies",0,0,2013,1
"70","TUN",67,68,47.0147546897547,3.6496350364966,0.00695631792426832,2011,15.907,16.085,0.178000000000001,3784.75,100.11,14.14445972,39.1,902.9,70.07,2.41,"Tunisia","Africa","Emerging and Developing Economies",0,0,2017,1
"71","TUR",74,74,0,3.26797385620938,0.0962661305687513,2011,103.315,211.659,108.344,9201.34,53.3,14.50026035,43.1,1515.88,96.44,4.48,"Türkiye","Europe","Emerging and Developing Economies",0,0,2014,1
"72","UKR",72,73,0,2.7027027027028,0.0253277531901951,2011,154.002,66.438,-87.564,2418.12,104.81,15.03600025,28.7,2732.88,79.93,7.2,"Ukraine","Europe","Emerging and Developing Economies",0,0,2018,1
"73","USA",74,74,0,0.617283950617292,1,2011,943.467,1682.618,739.151,53215.54,30.84,16.45366955,69.7,7009.65,34.09,17.02,"United States","America","Advanced Economies",1,1,2010,1
"74","VNM",74,74,0,3.0487804878051,0.066088222033031,2011,158.256,110.309,-47.947,2132.9,125.26,12.96833897,35.1,663.57,282.39,1.77,"Vietnam","Asia","Emerging and Developing Economies",0,0,2016,1
"75","ZAF",74,74,14.4195423857189,3.61010830324934,0.0482404147849986,2011,176.488,85.08,-91.408,6067.12,54.64,13.10684967,34,2536.41,43.69,8.39,"South Africa","Africa","Emerging and Developing Economies",0,0,2012,1
