"","iso_o","indegree","outdegree","between","close","eigen","TIME_PERIOD","export","import","net_imp","gdp_pct","trade_openness","schooling","internet","energy","pop_den","co2","country","continent","category","development","LTE_year","adoption_year","adopted"
"11","CHE",74,74,0,2.45700245700259,0.0469493993761782,2017,47.703,105.721,58.018,84967.59,123.62,16.16839981,89.7,2809.48,213.92,4.71,"Switzerland","Europe","Advanced Economies",1,1,2012,1
"12","CHL",71,73,169.138131313131,2.86532951289411,0.0394183649841879,2017,41.019,50.079,9.06,13473.35,56.03,16.53348923,82.3,2065.98,25,4.83,"Chile","America","Emerging and Developing Economies",0,1,2013,1
"13","CHN",74,74,0,0.141382723031246,0.535915570408281,2017,2067.459,1349.011,-718.448,9221.51,36.95,14.46156865,54.3,2215.91,148.72,7.91,"China","Asia","Emerging and Developing Economies",0,1,2013,1
"14","CIV",69,63,287.73542013542,2.8011204481794,0.00272307046568978,2017,4.714,7.278,2.564,1972.81,48.66,9.474160194,43.8,392.59,84.07,0.46,"Côte d'Ivoire","Africa","Emerging and Developing Economies",0,1,2016,1
"15","CMR",67,63,555.784313970344,2.7700831024932,0.00274989916857755,2017,6.18,5.947,-0.233,1444.91,39.2,11.84122219,23.2,392.78,51.04,0.41,"Cameroon","Africa","Emerging and Developing Economies",0,1,2016,1
"16","COL",73,72,13.7074536574537,2.65251989389933,0.0366699561843002,2017,43.605,40.693,-2.91200000000001,6309.68,35.28,14.73616982,62.3,859.14,43.38,1.62,"Colombia","America","Emerging and Developing Economies",0,1,2012,1
"17","CRI",72,62,392.74265832207,2.82485875706228,0.0116335167115468,2017,6.349,12.244,5.895,12468.57,65.07,15.06278992,71.6,972.75,96.22,1.71,"Costa Rica","America","Emerging and Developing Economies",0,1,2013,1
"18","CYP",70,70,331.9000704361,2.73972602739739,0.00198781721893995,2017,4.206,6.801,2.595,26105.59,148.01,15.50938988,80.7,1794.02,135.74,5.87,"Cyprus","Europe","Advanced Economies",1,1,2015,1
"19","CZE",73,74,8.5,2.68096514745321,0.0287577814676552,2017,86.086,79.591,-6.49499999999999,19257.69,147.75,16.67814064,78.7,4089.51,137.22,10.42,"Czech Republic","Europe","Advanced Economies",1,1,2012,1
"20","DEU",74,74,0,1.18343195266275,0.240381559994026,2017,514.132,653.878,139.746,43520.19,77.57,16.98994064,84.4,3763.19,236.59,9.38,"Germany","Europe","Advanced Economies",1,1,2011,1
"21","DNK",74,74,25.5006132756133,2.62467191601063,0.0222507051664858,2017,76.443,58.6,-17.843,55601.01,104.22,18.82432938,97.1,2896.57,144.12,5.82,"Denmark","Europe","Advanced Economies",1,1,2010,1
"22","EGY",73,74,14.6357503607504,2.72479564032709,0.0227379833918386,2017,31.682,57.589,25.907,3452.91,42.83,12.16487026,45,897.22,104.17,2.53,"Egypt","Africa","Emerging and Developing Economies",0,1,2017,1
"23","ESP",74,74,0,2.45700245700259,0.0842904811021737,2017,173.134,214.128,40.994,27426.28,66.17,17.48012924,84.6,2690.5,93.23,6.05,"Spain","Europe","Advanced Economies",1,1,2013,1
"24","EST",71,72,99.4500222000222,2.7777777777779,0.00298795056019903,2017,13.234,10.436,-2.798,19270.81,144.64,15.81396008,88.1,4444.85,30.82,16.11,"Estonia","Europe","Advanced Economies",1,1,2010,1
"25","FIN",74,74,0,2.45098039215697,0.0177687235764242,2017,40.025,51.075,11.05,44862.22,75.94,19.37471008,87.5,6070.16,18.12,8.36,"Finland","Europe","Advanced Economies",1,1,2010,1
"26","FRA",74,74,0,1.07066381156318,0.155616051183935,2017,202.825,365.672,162.847,37580.6,65.4,15.74036026,80.5,3705.41,124.16,5.07,"France","Europe","Advanced Economies",1,1,2012,1
"27","GBR",74,74,0,1.03626943005183,0.160053239020613,2017,159.608,327.192,167.584,46439.86,63.12,17.46670914,90.4,2659,272.67,5.78,"United Kingdom","Europe","Advanced Economies",1,1,2012,1
"28","GRC",73,73,116.408008658009,2.65957446808523,0.0134481926454269,2017,53.392,49.554,-3.83799999999999,18352.09,70.88,19.03323936,69.9,2148.05,83.43,6.36,"Greece","Europe","Advanced Economies",1,1,2012,1
"29","HKG",74,74,0,2.42718446601955,0.0965682268711579,2017,73.349,115.458,42.109,44380.81,376.8,16.49121094,89.4,1868.12,7041.14,5.97,"Hong Kong SAR","Asia","Advanced Economies",1,1,2010,1
"30","HRV",70,70,75.0154262404263,2.59067357512967,0.00232581353828932,2017,9.566,12.159,2.593,13485.88,97.22,15.84932995,67.1,2159.97,72.21,4.65,"Croatia","Europe","Advanced Economies",1,1,2012,1
"31","HUN",72,74,33.3549062049062,2.73972602739738,0.0170181496971425,2017,57.028,56.438,-0.589999999999996,13734.24,165.03,15.2469902,76.8,2737.45,106.58,5.26,"Hungary","Europe","Emerging and Developing Economies",0,1,2012,1
"32","IDN",74,74,0,1.54320987654325,0.0935388663038685,2017,166.999,152.861,-14.138,3553.52,39.36,13.72858047,32.3,755.35,142.39,2,"Indonesia","Asia","Emerging and Developing Economies",0,1,2013,1
"33","IND",74,74,0,0.57077625570777,0.213187678554888,2017,464.137,440.493,-23.644,1788.7,40.74,12.50761032,18.2,648.01,457.31,1.79,"India","Asia","Emerging and Developing Economies",0,1,2012,1
"34","IRL",73,74,0,2.47524752475257,0.0477133485588572,2017,82.507,72.322,-10.185,69777.98,225.95,18.92165947,84.1,2854.86,70.07,7.93,"Ireland","Europe","Advanced Economies",1,1,2013,1
"35","ISL",71,72,782.132804613687,2.83286118980182,0.00231869631378117,2017,6.729,4.728,-2.001,56501.46,86.98,18.73963928,98.3,16234.98,3.43,9.7,"Iceland","Europe","Advanced Economies",1,1,2013,1
"36","ISR",73,73,29.4863275613275,2.63157894736855,0.026181753070923,2017,21.913,46.457,24.544,37963.05,56.28,14.92461014,81.6,2481.52,402.65,7.8,"Israel","Asia","Advanced Economies",1,1,2014,1
"37","ITA",74,74,0,1.89753320683119,0.111905235529673,2017,194.754,307.989,113.235,31635.52,57.58,16.14879036,63.1,2557.33,202.9,5.77,"Italy","Europe","Advanced Economies",1,1,2012,1
"38","JOR",69,72,101.319696969697,2.64550264550277,0.00749412229361913,2017,9.135,16.444,7.309,3940.7,89.73,12.62730026,64.5,917.04,115.28,2.59,"Jordan","Asia","Emerging and Developing Economies",0,1,2014,1
"39","JPN",74,74,0,1.06951871657756,0.354218425812629,2017,317.251,569.851,252.6,35861.97,34.42,15.38788986,91.7,3391.05,348.35,9.59,"Japan","Asia","Advanced Economies",1,1,2010,1
"40","KAZ",70,72,63.9741452991453,2.7932960893856,0.0146483348809389,2017,86.638,42.399,-44.239,10404.27,56.83,14.21605015,76.4,3404.27,6.91,12.21,"Kazakhstan","Asia","Emerging and Developing Economies",0,1,2012,1
"41","KHM",62,73,473.31954989455,2.84090909090922,0.00757268451496128,2017,14.536,10.923,-3.613,1753.94,121.16,11.1410593,32.9,418.95,91.06,0.74,"Cambodia","Asia","Emerging and Developing Economies",0,1,2015,1
"42","KOR",74,74,0,1.73611111111118,0.263586726776884,2017,366.705,404.384,37.679,30312.89,77.12,16.42491913,95.1,5467.82,526.73,13,"Korea","Asia","Advanced Economies",1,1,2011,1
"43","LAO",48,52,1375.18553586936,2.85714285714297,0.00392435580896106,2017,18.435,6.295,-12.14,2351.57,98.5519444444444,10.95283031,25.5,811.84,30.41,2.74,"Lao P.D.R.","Asia","Emerging and Developing Economies",0,1,2017,1
"44","LTU",69,73,213.08190975691,2.6666666666668,0.00433726617099248,2017,19.012,21.019,2.007,15696,144.92,16.40295029,77.6,2653.4,45.38,4.91,"Lithuania","Europe","Advanced Economies",1,1,2011,1
"45","LUX",74,74,26.4506132756133,2.63852242744076,0.00714385385811976,2017,17.771,17.013,-0.758000000000003,107142.13,353.79,14.10188961,97.4,6313.35,231.64,15.41,"Luxembourg","Europe","Advanced Economies",1,1,2012,1
"46","LVA",64,69,548.179093129093,2.84900284900297,0.00198987095048289,2017,8.147,10.465,2.318,14382.86,128.71,16.47373009,80.1,2265.22,31.21,3.83,"Latvia","Europe","Advanced Economies",1,1,2011,1
"47","MAR",72,72,0,2.38663484486887,0.0136992552331421,2017,25.204,31.108,5.904,3242.64,74.17,13.24971962,61.8,577.58,79.42,1.8,"Morocco","Africa","Emerging and Developing Economies",0,1,2015,1
"48","MEX",73,74,6.78333333333333,2.65957446808523,0.337995500652188,2017,229.899,261.1,31.201,10193.77,76.95,14.85268021,53,1478.44,63.48,4.06,"Mexico","America","Emerging and Developing Economies",0,1,2012,1
"49","MLT",69,69,530.458611323317,2.76243093922665,0.0016433356195725,2017,3.682,4.876,1.194,28546.78,213.05,15.51881981,81,1451.21,1459.71,3.34,"Malta","Europe","Advanced Economies",1,1,2013,1
"50","MMR",70,73,289.885595450301,2.75482093663925,0.0120769815589814,2017,28.34,19.798,-8.542,1290.56,98.5519444444444,11.24832951,23.6,429.21,79.5,0.65,"Myanmar","Asia","Emerging and Developing Economies",0,1,2013,1
"51","MYS",74,74,0,2.00400801603212,0.0595534699477236,2017,182.529,109.468,-73.061,10293.76,133.16,13.27797031,80.1,2617.76,98.48,7.35,"Malaysia","Asia","Emerging and Developing Economies",0,1,2013,1
"52","NGA",74,68,259.019397269397,2.84090909090921,0.0258919237651659,2017,86.571,37.937,-48.634,2441.71,98.5519444444444,9.728620665,25.9,316.09,219.87,0.59,"Nigeria","Africa","Emerging and Developing Economies",0,1,2013,1
"53","NLD",74,74,0,2.51889168765754,0.0710328965621791,2017,168.3,168.299,-0.00100000000000477,47670.11,159.65,18.40394974,93.2,4365.2,508.8,9.81,"The Netherlands","Europe","Advanced Economies",1,1,2012,1
"54","NOR",74,74,0,2.63852242744075,0.0256961716003528,2017,53.189,58.507,5.318,76247.41,69.11,18.05971909,96.4,5673.51,14.45,8.98,"Norway","Europe","Advanced Economies",1,1,2009,1
"55","NZL",73,74,57.1296536796537,2.75482093663925,0.0171087650488737,2017,36.896,29.824,-7.072,39722.61,54.14,18.46677971,87.7,4200.71,18.28,7.52,"New Zealand","Pacific","Advanced Economies",1,1,2013,1
"56","PAK",71,74,161.01038961039,2.8653295128941,0.0337827668248668,2017,24.98,62.942,37.962,1495.26,25.47,7.014989853,13.8,456.02,289.64,0.96,"Pakistan","Asia","Emerging and Developing Economies",0,1,2014,1
"57","PER",70,69,14.8584276834277,2.6666666666668,0.0282485196504599,2017,31.692,32.985,1.293,6457.42,47.51,14.49571037,50.5,762.04,24.47,1.76,"Peru","America","Emerging and Developing Economies",0,1,2014,1
"58","PHL",73,74,0.25,2.43309002433103,0.0553926583071385,2017,56.888,90.673,33.785,3247.45,68.17,12.81820011,41.6,544.48,362.61,1.25,"Philippines","Asia","Emerging and Developing Economies",0,1,2011,1
"59","POL",73,74,0,2.20264317180622,0.0569302053969707,2017,180.148,144.694,-35.454,13695.65,100.57,16.05427933,76,2734.43,124.02,8.7,"Poland","Europe","Emerging and Developing Economies",0,1,2010,1
"60","PRT",73,73,0,2.45700245700259,0.0128519509589635,2017,40.138,44.065,3.927,20364.2,84.81,16.36219978,73.8,2209.98,112.44,5.37,"Portugal","Europe","Advanced Economies",1,1,2012,1
"61","ROU",73,73,196.445672056701,2.87356321839093,0.012478291155536,2017,41.085,47.726,6.641,10106.23,87.16,14.23019028,63.7,1693.37,85.14,4.18,"Romania","Europe","Emerging and Developing Economies",0,1,2012,1
"62","RUS",74,74,0,2.45700245700259,0.0981176255250471,2017,707.854,211.958,-495.896,9418.91,46.88,14.55185032,76,4999.08,8.87,12.14,"Russia","Asia","Emerging and Developing Economies",0,1,2012,1
"63","SAU",74,74,0,1.83150183150189,0.0650972989559873,2017,139.036,123.713,-15.323,23035.12,59.53,15.72507,94.2,7707.06,14.41,19.48,"Saudi Arabia","Asia","Emerging and Developing Economies",0,1,2011,1
"64","SEN",65,62,636.735371817725,2.8011204481794,0.00173883635899882,2017,4.372,5.902,1.53,1312.11,57.71,9.101789951,29.6,278.02,80.38,0.66,"Senegal","Africa","Emerging and Developing Economies",0,0,NA,0
"65","SGP",74,74,0,1.26422250316058,0.0702307825372321,2017,209.242,152.069,-57.173,59485.3,316.79,16.67643929,84.5,5799.4,7882.38,10.14,"Singapore","Asia","Advanced Economies",1,1,2011,1
"66","SVK",73,72,356.455376159788,2.68817204301088,0.0148401378833879,2017,45.444,47.629,2.185,17195.29,186.64,14.59996986,81.6,3316.83,113.13,6.93,"Slovak Republic","Europe","Advanced Economies",1,1,2012,1
"67","SVN",70,71,26.4452380952381,2.63157894736855,0.00499412829420044,2017,14.707,16.315,1.608,22397.76,158.7,17.47266006,78.9,3390.66,102.61,7.43,"Slovenia","Europe","Advanced Economies",1,1,2012,1
"68","SWE",73,74,0,2.54452926208662,0.0293680144654958,2017,46.26,84.654,38.394,51985.93,85.92,18.86420059,93,4926.81,24.69,4.16,"Sweden","Europe","Advanced Economies",1,1,2009,1
"69","THA",74,74,0,1.52207001522074,0.108433142813514,2017,216.487,193.054,-23.433,6076.74,120.89,15.8804996,52.9,1988.14,139.29,3.89,"Thailand","Asia","Emerging and Developing Economies",0,1,2013,1
"70","TUN",70,70,80.0442862692863,2.68096514745321,0.00482130839106041,2017,13.67,13.723,0.0530000000000008,4062.23,95.81,14.45884188,55.5,973.95,74.99,2.6,"Tunisia","Africa","Emerging and Developing Economies",0,1,2017,1
"71","TUR",73,74,0,2.01612903225812,0.0788162662087221,2017,128.027,203.452,75.425,11953.67,55.76,18.67255974,64.7,1828.03,104.35,5.39,"Türkiye","Europe","Emerging and Developing Economies",0,1,2014,1
"72","UKR",73,74,0,2.52525252525264,0.0161807205784589,2017,112.839,47.332,-65.507,2217.75,104.03,13.67564964,58.9,1967.84,78.43,4.52,"Ukraine","Europe","Emerging and Developing Economies",0,0,2018,1
"73","USA",74,74,0,0.420521446593778,1,2017,815.356,1669.233,853.877,58435.97,27.13,16.67160034,87.3,6590.84,35.7,15.19,"United States","America","Advanced Economies",1,1,2010,1
"74","VNM",74,74,0,1.14942528735635,0.117159160166646,2017,242.693,189.244,-53.449,2868.14,160.98,14.32618046,58.1,757.48,303.69,2.42,"Vietnam","Asia","Emerging and Developing Economies",0,1,2016,1
"75","ZAF",73,74,0,2.36406619385355,0.0353463631126361,2017,175.908,68.902,-107.006,6125.69,53.54,14.26511002,56.2,2283.46,47.51,8.15,"South Africa","Africa","Emerging and Developing Economies",0,1,2012,1
