Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Bahamas, The",BHS,3.53269174686498,4.27179274037129,2.3466764365892,1.99613066753302,2.73429925285045,2.8874000646322,2.21211541952649,2.52557098397056,2.41260235240003,2.6868272578791,2.39116732071328,2.52182251838009,2.29508567252508,2.09861295838875,2.09277536676164,2.1276258548143,2.19156045658337,2.94578560501474,2.60517598541331,2.65012433679561,2.4827667770494,3.07215783316079,2.6078782668777,2.18032326510235,2.09459968366348,1.94245020842983
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,13.2467349546336,14.4669591015461,15.0965626389995,13.9817061788314,14.5894702377704,15.0474932254141,14.7645578720345,14.6994276422304,14.8385364760484,17.1732865801602,17.8416468874405,18.1844891096654,17.1706919683066,17.0407022619674,18.0468944226138
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bangladesh,BGD,15.9000068464472,14.0026451377167,14.1197806636013,14.8598311637206,14.3890950793257,14.035315753916,14.1783570229665,14.3174375493986,14.1454615609431,14.44207318664,14.743998758061,15.3075621798679,15.9340729924007,16.124366972693,16.4801860604835,16.1212283592006,15.9967342498947,15.9142206710142,16.4420194729911,16.6127076619157,16.7886735625088,20.3479480962979,20.0750615064997,20.8022959266315,21.2079438820896,20.5983315908994
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Barbados,BRB,7.98833819241982,7.89440471182162,7.96616915422886,7.89622308506883,7.63011622031329,7.74309527700605,7.7934195449337,7.53581200708193,8.09004517837669,7.77035854260415,7.01531614085613,7.71169457860405,6.88612444935382,7.16470764175028,7.01912725359953,5.81364171229767,6.12464232323867,5.65956225815187,5.8483405922901,5.57962076130521,6.07918758073321,6.01699869709046,5.95004790759287,5.70282023025494,5.64389591533801,5.38561144081641
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belarus,BLR,27.9762444091167,29.5581190477432,30.399367554453,29.4770002891075,28.196396374961,27.0435087258315,26.5995854005078,25.9684065145782,26.6535028223866,28.5502822462884,25.3421467992273,24.9998107661448,24.9069369414801,26.1843674590187,22.4571103227291,22.5104977068714,26.4214226431675,24.7810923224219,21.9956507380103,21.0875452209979,20.6442989925126,20.1521869635278,21.6291152000696,21.2579004036145,21.6399061545096,21.4867940860589
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belgium,BEL,18.3362938983539,18.1680558465722,18.3994306151454,18.1592339218945,17.3070923074637,17.5359744500664,17.0405421304565,16.7945870519173,16.2002374109264,16.0899360790406,15.8709459755849,15.0185375125134,15.0603182770214,13.9927407246937,12.8420817122469,13.1286435724464,12.9499394580106,12.6215764552248,12.6643780300003,12.5837894914118,12.5677314710087,12.2484083375363,12.4458285747277,12.343919956787,12.413251241175,12.0120090332978
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belize,BLZ,9.83456443440571,10.1134159957689,9.82940233569956,10.3066164604626,9.89252686828293,10.3784353323382,8.90603683492497,8.44414092315109,7.94942317976927,7.93089909697684,7.90196277839927,7.80253275932502,7.61232499560658,7.41560756800276,7.77021024578028,7.31511714498482,6.98667250485756,7.47878914842359,7.37670643217317,7.05717292178183,6.96290554250929,6.81412373895188,6.64519260468605,6.19426578000654,6.18222166394507,6.71365983797146
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Benin,BEN,8.07737180581063,8.27514910703142,8.46857903274597,7.98711398681875,13.1699900191664,13.9838577181885,15.6382657209159,15.6429961497365,15.7466383947755,14.8084293484338,15.6708185798349,15.4383500380973,13.7419112978014,12.2499787599105,12.2191205154048,11.7398853272359,11.7335701368448,10.7121556949179,10.9217698965752,10.3866281769808,10.0356700779199,9.93126564010032,9.62006825024772,9.16246199522064,9.86572844000364,9.68791310326743
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bermuda,BMU,..,..,..,..,..,..,2.10803853733328,2.13543640347981,1.70941293793779,1.74223354367056,1.64765322907988,..,..,..,..,0.855449206167856,0.703756923948915,0.597959796732238,0.51712437029792,0.480075734472843,0.5141752075763,0.431063531109314,0.463659126815448,0.487269749128734,0.516039342813632,0.336369618332935
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bhutan,BTN,10.7558042664189,11.7070545337594,10.220479028216,9.55333540232096,9.05541356934488,7.60959211665714,7.81862574908972,6.93163570422966,6.67968325756201,6.70662265882652,6.59480901853626,7.05842839795033,7.56022392202986,7.79996519295409,7.57762143820503,7.87736041683871,7.42869932431373,7.95902922340763,7.50187955590297,7.40898619356801,7.31166063328875,6.8108295975252,6.90939675932641,8.74705665402725,6.13116669148632,4.92917106171464
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bolivia,BOL,16.7294171064214,16.4255252549623,14.5202255849151,13.992064260063,13.594130404228,13.2411058398516,13.3447719203847,13.0354217893501,12.7844476107651,12.5074546204993,11.6269448883483,11.3316028641399,11.414916152174,11.1684738555863,11.616725705404,11.2700224741776,10.3384637671598,10.2142087811062,9.92781122691066,9.73832796276455,10.1911908480799,10.9842215418371,10.4935084417134,10.3431514974203,10.4895035412124,10.9578336531105
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bosnia and Herzegovina,BIH,11.4364985203472,11.436499643048,11.2218418584841,12.0692790160786,10.7000739044004,9.29602274851537,9.40645612886879,9.31352292442661,9.29979523365213,9.1177425386283,9.94276670736069,10.0177872154014,10.8110732076349,11.0122790999964,10.4775404261619,10.884808040209,10.9160127332036,10.545110406553,10.9371167904227,10.940195399639,11.1177914654178,11.8138265173704,12.563982327679,12.7319523996539,12.4800142540652,12.6618393297438
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Botswana,BWA,5.32323740678044,5.61467958224997,5.67989611409989,6.21813870776526,5.56317868887364,5.62698732514078,5.84016041963581,6.05706648070665,5.70554308280267,5.55412817168828,4.94950472169885,7.10239133904861,8.52846709373412,7.68182107607842,8.46943952869678,8.49944449224391,7.73125571429564,8.07371084190363,7.99324227477702,7.84878664502911,7.24202388476034,6.50323631121373,6.17360420564063,6.14746152595732,6.09236991211812,5.65905088221744
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Brazil,BRA,14.5422791502638,13.0671912422053,13.0186253775094,12.1551371990664,12.3085333278888,13.1346595913847,13.0895379357967,12.3569626659174,14.4507645634139,15.0995301566951,14.7382811396728,14.1089458704485,14.1542648057288,13.9551769000753,13.0594621488915,12.7218596106703,11.7837976692113,10.6759423074609,10.4796122911618,10.3370973963623,10.5209374571105,10.7864511144495,10.7214980093214,10.5284573770078,10.3325005328998,10.692931568332
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Brunei Darussalam,BRN,0.697869632050857,0.901592443754239,0.992530099239841,1.49413783377474,1.85091784626021,2.45967156476995,2.29641446656721,2.85753016535136,2.49651780543055,2.1141374391862,1.6722499966591,1.22691505212769,1.10446083928725,0.902506028214556,1.22236133267364,1.2494527192588,1.22071585484907,1.45830396709515,1.14519241910596,1.58675856271092,1.6178324732843,1.80933250875751,1.76286616709728,2.13432149853163,2.32782256470565,6.83209894472881
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Burkina Faso,BFA,14.1207630284126,13.3691843435768,14.3566842684005,13.800527058155,16.1865910663958,15.3569387785973,14.9412026654593,14.8511840913686,15.5877482965007,15.1405667549036,13.3407610225118,14.0439735303659,14.3377242679516,13.0131387415025,13.5479824440917,12.1399885526317,11.6121572602355,10.3423290173696,10.1697715451051,10.9960425440905,11.6602964471487,11.120438157279,10.2588368462682,10.5252036549404,10.4105983913211,10.0313185254464
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Burundi,BDI,8.25845974003558,6.27137970353478,9.74433792298716,10.3061479510245,11.3081391084761,10.9012327822256,10.9248179595289,11.0867341007995,11.043038042334,11.4508331727514,11.8850166026068,10.3672036033285,11.1093617842044,9.62253399674226,9.490401362714,9.24583897863575,9.31899301444849,8.83056773934016,9.54581996033544,10.1242098337419,8.67655378836353,9.36171645020186,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cabo Verde,CPV,12.7292489577194,13.0560161281243,11.7348473184699,12.1807584072994,10.0961772431146,9.26292546604522,7.19686072187906,7.54417803697063,7.0046803559319,6.40819472659056,6.45346061692512,5.80760974036909,3.7666250544867,3.97777581626725,4.08574643244157,4.46400638155718,4.42882055667018,4.6413002429543,4.83628033255732,5.18841665051269,4.94193017807392,5.10374951041088,4.70095840974587,4.57817868676343,4.81797005885477,5.1850224169666
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cambodia,KHM,9.14556684183844,10.0953294388463,11.6394673783422,12.6611557433598,13.1969598109422,15.8261662510115,17.2541894040738,18.9154863158961,19.8968986028874,21.2194689273508,20.7794318646994,22.0996133735908,21.2708661128182,19.6900110312326,19.0921648734407,19.6933673443391,20.5921067908236,20.9212544909796,21.6035358243074,21.7999725120974,22.4571002060738,22.7340356176555,23.1551231795313,23.5663927875165,24.6156471977013,23.9980719281973
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cameroon,CMR,16.6691655018677,16.0131698127636,15.7385124691562,15.3640978595003,15.4327495727127,14.7402693384168,14.5294467948212,15.5306950238032,15.5805470862548,15.410790288914,15.026144152072,15.1145771495117,15.2099676527559,14.3056947684094,14.8792991867479,14.5199737898429,15.1890862079643,15.532770064592,15.2287357474586,14.5140212331135,14.3500581853268,13.8415343692757,13.7129455296811,13.6850154316949,12.8257802062343,13.1809876103324
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Canada,CAN,..,..,16.0447460841663,16.2531271962141,17.0763068784434,17.0244371251909,16.0387406239215,15.7090594100464,14.6632534815922,14.2955430912374,13.3747616196987,12.5833403493579,11.9029448677155,10.6115120938541,10.061196410184,10.0271541121914,9.95539617251473,10.0201674141654,9.58849235825594,9.42615082382699,9.9754225443394,9.92800413520787,9.68457578828024,9.86607158831886,9.29963869581248,9.01547651322254
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,0.782115167299759,0.824566378824055,0.828842009447906,0.822761544776503,0.75818260192694,0.754645357904355,0.782351407346024,0.793861988156281,0.826451910375307,0.831096148116317,0.859683817412274,0.849127890690393,0.891116944050507,0.903359621543163,0.916881428464879
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.3069663346622,18.3964978276495,19.9685611230259,23.6514687946965,21.0613882528401,17.4432276090289,19.744921164342,19.4541735859664,18.4404200364989,18.1315380967628,17.7823211129395,17.7270265677463
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Chad,TCD,10.9875091079852,10.1294823771628,11.5436139503354,10.7782424749768,9.7807538933571,8.58808890264911,9.21145414740298,9.06218890801013,7.67136255389169,5.02070881603883,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.864740264848418,0.797519817155903,0.796882007295621,0.761514770401082,0.810238699374189
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Chile,CHL,19.2514284613681,15.2270914076658,14.8805379045354,14.4175557942238,14.6831056227199,15.1925267293194,15.9367790320988,15.7836753201839,15.1937580372309,14.2216397906642,12.8191999709241,11.6836771075447,10.6421663942592,9.97400639751951,10.261159884544,9.88717399049902,9.90905378555266,9.82773286927817,9.98503250354271,9.9204651623778,10.3988647875082,9.70592487599938,9.16084501940209,9.60421381916072,8.96909548434668,8.99628171941755
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,China,CHN,..,..,..,..,..,..,..,..,..,31.5101594673259,31.6564574964127,31.9945213596647,31.9005932714931,31.6169791482305,31.0611528606438,31.0748956423241,31.5623565182378,31.0143036500115,30.1275021518721,29.8300397890826,28.3889960582852,27.5237594259275,27.5998559245177,27.34341880328,26.2594662949297,25.7441402732098
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Colombia,COL,14.7615046482786,14.4092035112335,13.7888033704677,14.0513156430057,13.8493757183593,13.9327006536198,14.1371966473471,14.0329280173486,14.2374561677284,14.4134103625529,15.9910403067837,15.9786060942757,16.1542662179759,15.3737037145843,14.7800723322979,13.9670256956953,13.217602576964,13.0892848837297,12.6623563037307,12.2693186420816,12.4008937581087,12.297778837716,11.4095935667718,11.1518529729467,10.926657535177,10.7275023510948
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Congo, Dem. Rep.",COD,..,8.83855851534866,6.250000078125,5.94300249194689,5.01459736098321,9.90831810404657,19.8076885846759,21.2167905566391,18.2984058567587,17.6415058357846,16.4035332928282,15.4725966135072,17.0060306925363,14.9170319525162,18.8756819774588,16.2216485485429,15.3588924969631,15.3613486806409,15.3852331886029,15.5544134735981,17.1286572960911,18.2643923623571,19.4870380833861,18.2135146576834,19.4779194527889,18.9912296625843
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Congo, Rep.",COG,8.13292936943761,6.70154651073325,5.45843475695213,6.95591687679332,5.4647070999793,3.47655398037077,4.51105795049553,5.32091785833056,6.02421498178955,4.98004723511687,6.41356952361613,6.19527888192557,6.46856648598448,5.59626870511912,6.77669543676046,5.31217687243179,5.24200489645789,4.25728211443351,5.92085614812511,6.05990720251214,8.36764019343637,11.4670700612109,12.3763983593463,9.20702262871982,9.56929234054286,12.8531970155196
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Costa Rica,CRI,19.0069356441672,19.1436039644997,19.4580146817806,18.9493010188785,18.6774941669181,18.3175432044458,17.4274244196446,17.3932522835422,17.1022291306201,16.888551555915,16.8674893774669,16.485979174058,16.1311206000911,15.1342550082888,14.1529986927289,14.5756507625769,14.2961414837146,13.8778882376658,12.8426334917901,12.2879019690169,11.6070817091346,11.6051648161709,11.7340016096492,11.9243306403331,12.0464449459785,12.7908464868859
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cote d'Ivoire,CIV,15.0492451707548,9.80285006702168,11.226710485998,10.4106818313486,10.8702639777103,11.1544711278649,10.7672585033538,9.79702179289704,8.88995122139567,8.79290482659688,10.2822652747136,10.0288786056082,10.3106092817882,10.2040236477777,9.62769349501281,9.00191119633441,9.2213557501251,10.3182515272799,11.8501855603565,12.2006998127999,11.4305990168412,12.5430342990523,11.2836181003932,11.2909843422326,12.3199684287316,12.0519433981248
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Croatia,HRV,18.3632228610964,16.4608638924896,16.8128500345395,15.9827328678629,15.9621171660381,16.6758182049834,16.3558466590261,15.2208427111219,14.8422271554015,15.0136061414989,14.2867236475955,13.7689481377573,13.8412620173927,13.4547048984787,13.2467177254519,12.9542414087988,13.6597627676113,13.514937862597,12.6084454384279,12.7311178157245,12.7361539594217,12.874923346888,12.7593550106164,12.2987948004737,11.9940431374938,12.1555164335867
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cuba,CUB,11.4475064031358,17.6521362136698,18.310797238913,16.8994561276084,16.6147150834607,16.4228179575599,16.0694896851249,15.3555320700793,14.234064599512,13.7761432348245,13.8895259941213,13.4219267843194,14.5102970962683,14.6622965054608,14.9806701030928,15.6308294988186,15.3399043339614,16.1031432438714,15.7333955514077,15.0875135296648,14.9087370083367,13.8502063150225,13.500477324227,12.8129080210264,12.4792608549362,11.1969245042934
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Curacao,CUW,..,..,..,..,..,7.68707588195963,8.02781126074365,7.49023877783278,6.95200132548915,7.31013448237569,6.02558931165562,7.72113195801123,7.48319648954856,6.66311469321997,7.60231319688238,6.14232673108023,7.50411292751838,7.52814646767725,8.07271845585996,8.10526595461548,8.59755675704266,9.26839101521899,8.78261453295494,6.20085886778142,5.08574294935959,2.76459786366275
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cyprus,CYP,9.5371315190898,9.40826337904048,9.30120076169457,8.93376096701697,8.63009630521725,8.14938465220901,7.74583768105736,7.73367905364957,7.34044815797103,7.20915998559803,6.80259827299489,6.13120268240117,5.74278624761529,5.47540866322909,5.37828510808119,5.05298588308889,4.60055670048582,4.18997390765357,3.88480353979907,4.07749354093701,4.26012306069838,4.57051335723455,4.89209027649162,5.29758788521149,5.40632833314545,5.63141765322206
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Czechia,CZE,21.3717295008494,22.2109514733591,23.0670245452156,22.7033810936869,22.4469462239914,23.2363628786932,23.5170981033148,22.2337422618735,21.5573078751672,22.6375803693078,22.5500860120426,23.1974657899776,23.158566717203,21.9248536989135,20.3438089674199,20.6982379160476,21.8643072456478,21.7136033387837,21.7617319791193,23.4691665652122,23.7339506123741,23.7610958428917,23.1824532218752,22.3060378872535,22.1266766165116,20.7968233716829
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Denmark,DNK,14.7297329410964,14.187950794032,14.6429328057672,14.5389426658863,14.2630001232026,14.1574198615471,14.0374624375818,13.9271727232541,13.2382994993119,12.7540897055914,12.0429074824813,12.0833466711901,11.9592894350094,11.80878042447,11.1608327786982,10.8767726929647,10.9708435050042,11.208563455152,11.7998537089519,11.8293905304366,12.484534308925,12.9401692109791,13.0145483841175,13.0043275494945,13.4024278659202,12.8371087335606
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.95656960422745,2.7748356788478,2.73555807602599,2.83557314687334,3.10152709601158,3.31583463198092,3.70296002372685,4.48288266022238
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Dominica,DMA,5.69339323538538,5.67304889947667,5.8699133325999,6.62714960195747,6.24951158247279,6.86495551828693,13.3120737869793,16.0072652609966,10.0321441327037,8.88789304653073,7.72709640184307,8.05763453094167,6.84296006329905,4.67280345059066,4.57056250314258,4.66151807469258,5.1983127062132,5.97383555403713,5.26087015580217,4.96087606547191,4.44435976577881,3.87651723971178,3.5080798916545,3.29135863605815,3.44811727507905,3.16563386198929
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Dominican Republic,DOM,21.7122746265831,22.7048356706093,21.7391349010449,21.6480290826642,21.6731371573955,20.9748604328103,19.6642972024579,20.367205798346,21.755210832006,21.5766031064474,18.3816788147589,17.5437475198523,16.2292679671755,15.9825489411475,14.9431826579297,14.6281959627096,14.2302124694117,13.9624713634847,13.3938704070421,13.1566722596838,13.1172780500833,12.6815911037548,12.2960770251777,12.104241264209,12.1194058859996,12.9525991684305
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Ecuador,ECU,22.1645697816292,21.9243247145014,20.4203734464423,19.9260144824571,21.2679363090736,23.9393098444242,20.4272571669847,18.8763207423972,17.3160600116104,15.9186999201902,14.7037965260626,14.0483715285816,14.1174583702993,13.6931926001675,14.3067678633646,13.4157104992039,12.8501503190767,12.5996773832049,12.2611805401854,13.1351000392395,14.2997317197965,14.5926588381272,13.9316523803397,13.3663080349279,12.6784857740305,12.9418127421121
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Egypt, Arab Rep.",EGY,16.3382352941176,16.5370531822145,16.3155321549455,16.9791231732777,17.953511053316,17.9979711849456,17.6980763869529,18.4967537608868,17.3038323353293,17.2369668246446,16.709452181987,15.9775619232637,15.3699248120301,15.5223673925181,15.786154289004,16.102270843693,15.7671942236161,16.1654744133278,16.608374543109,16.7744460093897,16.6974467040386,16.8413264929505,16.59352061052,16.3508895889589,15.9882989635454,16.3804560673536
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,El Salvador,SLV,19.1601830950107,18.6569272125245,18.4335248776821,18.6399115877128,19.368844765826,19.5328682415251,19.248347914147,18.8801111114068,18.0964928119847,17.5575825237782,16.6257313920261,16.3505499100306,16.2263141652093,16.864116031176,16.1789085322828,16.1409524759431,16.246774516387,16.1734112965634,15.9772924874585,16.0762379572505,16.3874932588795,16.2856846412139,16.0846288450506,15.6878426338878,15.5586779429741,14.7404277243583
